pc,explained_variance_ratio,feature,loading,abs_loading
PC1,0.26597036751832215,speed_10s_avg_stage3_col2_mean,-0.21708669019185114,0.21708669019185114
PC1,0.26597036751832215,speed_10s_avg_stage3_col2_std_over_mean,0.18858024300766157,0.18858024300766157
PC1,0.26597036751832215,speed_10s_avg_stage4_rows,0.08013135910390812,0.08013135910390812
PC1,0.26597036751832215,speed_10s_avg_stage4_col1_mean,-0.042222762057985835,0.042222762057985835
PC1,0.26597036751832215,speed_10s_avg_stage4_col1_std_over_mean,0.15951790067566995,0.15951790067566995
PC1,0.26597036751832215,speed_10s_avg_stage4_col2_mean,-0.21926661311079212,0.21926661311079212
PC1,0.26597036751832215,speed_10s_avg_stage4_col2_std_over_mean,0.20853176312763005,0.20853176312763005
PC1,0.26597036751832215,speed_10s_avg_stage5_rows,-0.04426802953628787,0.04426802953628787
PC1,0.26597036751832215,speed_10s_avg_stage5_col1_mean,0.02232383895275725,0.02232383895275725
PC1,0.26597036751832215,speed_10s_avg_stage5_col1_std_over_mean,0.027528435861523603,0.027528435861523603
PC1,0.26597036751832215,speed_10s_avg_stage5_col2_mean,-0.19088369058862434,0.19088369058862434
PC1,0.26597036751832215,speed_10s_avg_stage5_col2_std_over_mean,0.1981971084601288,0.1981971084601288
PC2,0.1515508491948538,stage_2_frames,0.15373330174057304,0.15373330174057304
PC2,0.1515508491948538,stage_3_frames,0.22386589062556117,0.22386589062556117
PC2,0.1515508491948538,stage_4_frames,0.24090264554212149,0.24090264554212149
PC2,0.1515508491948538,stage_5_frames,0.24263054844187126,0.24263054844187126
PC2,0.1515508491948538,roam_mean,0.10524030886921876,0.10524030886921876
PC2,0.1515508491948538,roam_std_over_mean,-0.062434018206622977,0.062434018206622977
PC2,0.1515508491948538,roam_early_mean,0.06428398305396825,0.06428398305396825
PC2,0.1515508491948538,roam_mid_mean,0.03379578009511375,0.03379578009511375
PC2,0.1515508491948538,roam_late_mean,0.12832817952661035,0.12832817952661035
PC2,0.1515508491948538,roam_slope,0.03631941827460298,0.03631941827460298
PC2,0.1515508491948538,speed_1s_rows,0.26993314430178394,0.26993314430178394
PC2,0.1515508491948538,speed_1s_stage2_rows,0.22386589062556123,0.22386589062556123
PC2,0.1515508491948538,speed_1s_stage2_col1_mean,0.14784516774232187,0.14784516774232187
PC2,0.1515508491948538,speed_1s_stage2_col1_std_over_mean,-0.08802753822883043,0.08802753822883043
PC2,0.1515508491948538,speed_1s_stage2_col2_mean,0.04810033929651865,0.04810033929651865
PC2,0.1515508491948538,speed_1s_stage2_col2_std_over_mean,-0.06884701309510752,0.06884701309510752
PC2,0.1515508491948538,speed_1s_stage3_rows,0.24090264554212124,0.24090264554212124
PC2,0.1515508491948538,speed_1s_stage3_col1_mean,0.08512983844517481,0.08512983844517481
PC2,0.1515508491948538,speed_1s_stage3_col1_std_over_mean,-0.0969501751410119,0.0969501751410119
PC2,0.1515508491948538,speed_1s_stage3_col2_mean,0.08124611196837897,0.08124611196837897
PC2,0.1515508491948538,speed_1s_stage3_col2_std_over_mean,-0.09888011493363552,0.09888011493363552
PC2,0.1515508491948538,speed_1s_stage4_rows,0.24263054844187126,0.24263054844187126
PC2,0.1515508491948538,speed_1s_stage4_col1_mean,0.05573912433883847,0.05573912433883847
PC2,0.1515508491948538,speed_1s_stage4_col1_std_over_mean,-0.04137744816086344,0.04137744816086344
PC2,0.1515508491948538,speed_1s_stage4_col2_mean,0.09882950041546862,0.09882950041546862
PC2,0.1515508491948538,speed_1s_stage4_col2_std_over_mean,-0.11688511855406074,0.11688511855406074
PC2,0.1515508491948538,speed_1s_stage5_rows,0.12437378936702796,0.12437378936702796
PC2,0.1515508491948538,speed_1s_stage5_col1_mean,0.1711216365529726,0.1711216365529726
PC2,0.1515508491948538,speed_1s_stage5_col1_std_over_mean,-0.04176088283044426,0.04176088283044426
PC2,0.1515508491948538,speed_1s_stage5_col2_mean,-0.11408307810094831,0.11408307810094831
PC2,0.1515508491948538,speed_1s_stage5_col2_std_over_mean,0.07046326435888475,0.07046326435888475
PC2,0.1515508491948538,speed_10s_avg_rows,0.2699331443017839,0.2699331443017839
PC2,0.1515508491948538,speed_10s_avg_stage2_rows,0.22386589062556125,0.22386589062556125
PC2,0.1515508491948538,speed_10s_avg_stage2_col1_mean,0.14784582848175212,0.14784582848175212
PC2,0.1515508491948538,speed_10s_avg_stage2_col1_std_over_mean,-0.019900670775105243,0.019900670775105243
PC2,0.1515508491948538,speed_10s_avg_stage2_col2_mean,0.048100684010103235,0.048100684010103235
PC2,0.1515508491948538,speed_10s_avg_stage2_col2_std_over_mean,-0.04368443472120346,0.04368443472120346
PC2,0.1515508491948538,speed_10s_avg_stage3_rows,0.24090264554212124,0.24090264554212124
PC2,0.1515508491948538,speed_10s_avg_stage3_col1_mean,0.08513703739941997,0.08513703739941997
PC2,0.1515508491948538,speed_10s_avg_stage3_col1_std_over_mean,-0.046166816603702275,0.046166816603702275
PC2,0.1515508491948538,speed_10s_avg_stage3_col2_mean,0.08123279216578844,0.08123279216578844
PC2,0.1515508491948538,speed_10s_avg_stage3_col2_std_over_mean,-0.07328451063613181,0.07328451063613181
PC2,0.1515508491948538,speed_10s_avg_stage4_rows,0.24263054844187126,0.24263054844187126
PC2,0.1515508491948538,speed_10s_avg_stage4_col1_mean,0.05572896642994388,0.05572896642994388
PC2,0.1515508491948538,speed_10s_avg_stage4_col1_std_over_mean,0.002133213184086024,0.002133213184086024
PC2,0.1515508491948538,speed_10s_avg_stage4_col2_mean,0.09885963719335818,0.09885963719335818
PC2,0.1515508491948538,speed_10s_avg_stage4_col2_std_over_mean,-0.05932750459857177,0.05932750459857177
PC2,0.1515508491948538,speed_10s_avg_stage5_rows,0.12437378936702796,0.12437378936702796
PC2,0.1515508491948538,speed_10s_avg_stage5_col1_mean,0.17115120801174613,0.17115120801174613
PC2,0.1515508491948538,speed_10s_avg_stage5_col1_std_over_mean,-0.048040991196872385,0.048040991196872385
PC2,0.1515508491948538,speed_10s_avg_stage5_col2_mean,-0.11411765290568777,0.11411765290568777
PC2,0.1515508491948538,speed_10s_avg_stage5_col2_std_over_mean,0.0693829293558034,0.0693829293558034
PC3,0.10182864212812488,stage_2_frames,-0.08906571364751048,0.08906571364751048
PC3,0.10182864212812488,stage_3_frames,-0.08452409220278556,0.08452409220278556
PC3,0.10182864212812488,stage_4_frames,0.1243207097768822,0.1243207097768822
PC3,0.10182864212812488,stage_5_frames,0.032521896557508895,0.032521896557508895
PC3,0.10182864212812488,roam_mean,0.205587994643968,0.205587994643968
PC3,0.10182864212812488,roam_std_over_mean,-0.009265948463018453,0.009265948463018453
PC3,0.10182864212812488,roam_early_mean,0.2941328235109099,0.2941328235109099
PC3,0.10182864212812488,roam_mid_mean,0.09072134511945408,0.09072134511945408
PC3,0.10182864212812488,roam_late_mean,-0.06637157036468774,0.06637157036468774
PC3,0.10182864212812488,roam_slope,-0.29802650856199064,0.29802650856199064
PC3,0.10182864212812488,speed_1s_rows,-0.1164896026847005,0.1164896026847005
PC3,0.10182864212812488,speed_1s_stage2_rows,-0.08452409220278542,0.08452409220278542
PC3,0.10182864212812488,speed_1s_stage2_col1_mean,0.30643847438617394,0.30643847438617394
PC3,0.10182864212812488,speed_1s_stage2_col1_std_over_mean,-0.1445963416288966,0.1445963416288966
PC3,0.10182864212812488,speed_1s_stage2_col2_mean,-0.26255207969999605,0.26255207969999605
PC3,0.10182864212812488,speed_1s_stage2_col2_std_over_mean,0.23568180664566588,0.23568180664566588
PC3,0.10182864212812488,speed_1s_stage3_rows,0.12432070977688234,0.12432070977688234
PC3,0.10182864212812488,speed_1s_stage3_col1_mean,0.11776455934675756,0.11776455934675756
PC3,0.10182864212812488,speed_1s_stage3_col1_std_over_mean,-0.07803138412213241,0.07803138412213241
PC3,0.10182864212812488,speed_1s_stage3_col2_mean,0.01423235872088506,0.01423235872088506
PC3,0.10182864212812488,speed_1s_stage3_col2_std_over_mean,-0.008813071378553115,0.008813071378553115
PC3,0.10182864212812488,speed_1s_stage4_rows,0.03252189655750889,0.03252189655750889
PC3,0.10182864212812488,speed_1s_stage4_col1_mean,0.1110780969635753,0.1110780969635753
PC3,0.10182864212812488,speed_1s_stage4_col1_std_over_mean,-0.0752112323492675,0.0752112323492675
PC3,0.10182864212812488,speed_1s_stage4_col2_mean,-0.0012717995488000927,0.0012717995488000927
PC3,0.10182864212812488,speed_1s_stage4_col2_std_over_mean,-0.01804713713175247,0.01804713713175247
PC3,0.10182864212812488,speed_1s_stage5_rows,-0.11377382282708486,0.11377382282708486
PC3,0.10182864212812488,speed_1s_stage5_col1_mean,-0.07922053085263213,0.07922053085263213
PC3,0.10182864212812488,speed_1s_stage5_col1_std_over_mean,0.012430053841132152,0.012430053841132152
PC3,0.10182864212812488,speed_1s_stage5_col2_mean,0.14955380064330331,0.14955380064330331
PC3,0.10182864212812488,speed_1s_stage5_col2_std_over_mean,-0.14130308407330228,0.14130308407330228
PC3,0.10182864212812488,speed_10s_avg_rows,-0.11648960268470049,0.11648960268470049
PC3,0.10182864212812488,speed_10s_avg_stage2_rows,-0.08452409220278541,0.08452409220278541
PC3,0.10182864212812488,speed_10s_avg_stage2_col1_mean,0.3064412572898005,0.3064412572898005
PC3,0.10182864212812488,speed_10s_avg_stage2_col1_std_over_mean,0.03891752128344093,0.03891752128344093
PC3,0.10182864212812488,speed_10s_avg_stage2_col2_mean,-0.2625462244691855,0.2625462244691855
PC3,0.10182864212812488,speed_10s_avg_stage2_col2_std_over_mean,0.28598250852206225,0.28598250852206225
PC3,0.10182864212812488,speed_10s_avg_stage3_rows,0.12432070977688237,0.12432070977688237
PC3,0.10182864212812488,speed_10s_avg_stage3_col1_mean,0.11777295268803442,0.11777295268803442
PC3,0.10182864212812488,speed_10s_avg_stage3_col1_std_over_mean,-0.05032082580816515,0.05032082580816515
PC3,0.10182864212812488,speed_10s_avg_stage3_col2_mean,0.014201485485063826,0.014201485485063826
PC3,0.10182864212812488,speed_10s_avg_stage3_col2_std_over_mean,-0.00027811507973838885,0.00027811507973838885
PC3,0.10182864212812488,speed_10s_avg_stage4_rows,0.03252189655750889,0.03252189655750889
PC3,0.10182864212812488,speed_10s_avg_stage4_col1_mean,0.11107270003726555,0.11107270003726555
PC3,0.10182864212812488,speed_10s_avg_stage4_col1_std_over_mean,-0.03434172677730564,0.03434172677730564
PC3,0.10182864212812488,speed_10s_avg_stage4_col2_mean,-0.0012485921959090934,0.0012485921959090934
PC3,0.10182864212812488,speed_10s_avg_stage4_col2_std_over_mean,-0.030645567247999283,0.030645567247999283
PC3,0.10182864212812488,speed_10s_avg_stage5_rows,-0.11377382282708486,0.11377382282708486
PC3,0.10182864212812488,speed_10s_avg_stage5_col1_mean,-0.0792019566924614,0.0792019566924614
PC3,0.10182864212812488,speed_10s_avg_stage5_col1_std_over_mean,0.02070504904816152,0.02070504904816152
PC3,0.10182864212812488,speed_10s_avg_stage5_col2_mean,0.1495451262924803,0.1495451262924803
PC3,0.10182864212812488,speed_10s_avg_stage5_col2_std_over_mean,-0.06974396801884815,0.06974396801884815
PC4,0.08919696462208453,stage_2_frames,0.004143588949950344,0.004143588949950344
PC4,0.08919696462208453,stage_3_frames,-0.1394255552179134,0.1394255552179134
PC4,0.08919696462208453,stage_4_frames,-0.18102777931061234,0.18102777931061234
PC4,0.08919696462208453,stage_5_frames,-0.19768303552688504,0.19768303552688504
PC4,0.08919696462208453,roam_mean,0.09520174355907024,0.09520174355907024
PC4,0.08919696462208453,roam_std_over_mean,-0.17645693800026624,0.17645693800026624
PC4,0.08919696462208453,roam_early_mean,0.03702510376278556,0.03702510376278556
PC4,0.08919696462208453,roam_mid_mean,0.03225188042254812,0.03225188042254812
PC4,0.08919696462208453,roam_late_mean,0.15158873635314848,0.15158873635314848
PC4,0.08919696462208453,roam_slope,0.03655699055259359,0.03655699055259359
PC4,0.08919696462208453,speed_1s_rows,0.09791120647172785,0.09791120647172785
PC4,0.08919696462208453,speed_1s_stage2_rows,-0.13942555521791325,0.13942555521791325
PC4,0.08919696462208453,speed_1s_stage2_col1_mean,0.10264242057077878,0.10264242057077878
PC4,0.08919696462208453,speed_1s_stage2_col1_std_over_mean,-0.019413968517712557,0.019413968517712557
PC4,0.08919696462208453,speed_1s_stage2_col2_mean,-0.1015482998119642,0.1015482998119642
PC4,0.08919696462208453,speed_1s_stage2_col2_std_over_mean,0.04208171132718266,0.04208171132718266
PC4,0.08919696462208453,speed_1s_stage3_rows,-0.18102777931061234,0.18102777931061234
PC4,0.08919696462208453,speed_1s_stage3_col1_mean,0.10234136310549534,0.10234136310549534
PC4,0.08919696462208453,speed_1s_stage3_col1_std_over_mean,-0.04071435345864338,0.04071435345864338
PC4,0.08919696462208453,speed_1s_stage3_col2_mean,-0.007410417634600325,0.007410417634600325
PC4,0.08919696462208453,speed_1s_stage3_col2_std_over_mean,-0.04928653118410927,0.04928653118410927
PC4,0.08919696462208453,speed_1s_stage4_rows,-0.19768303552688504,0.19768303552688504
PC4,0.08919696462208453,speed_1s_stage4_col1_mean,0.266286147909593,0.266286147909593
PC4,0.08919696462208453,speed_1s_stage4_col1_std_over_mean,-0.10944233882791285,0.10944233882791285
PC4,0.08919696462208453,speed_1s_stage4_col2_mean,-0.10779237072002891,0.10779237072002891
PC4,0.08919696462208453,speed_1s_stage4_col2_std_over_mean,0.047519914232130936,0.047519914232130936
PC4,0.08919696462208453,speed_1s_stage5_rows,0.25006475549289675,0.25006475549289675
PC4,0.08919696462208453,speed_1s_stage5_col1_mean,0.3101403777237072,0.3101403777237072
PC4,0.08919696462208453,speed_1s_stage5_col1_std_over_mean,-0.011735414914851514,0.011735414914851514
PC4,0.08919696462208453,speed_1s_stage5_col2_mean,-0.1407379020838448,0.1407379020838448
PC4,0.08919696462208453,speed_1s_stage5_col2_std_over_mean,0.10337730677473123,0.10337730677473123
PC4,0.08919696462208453,speed_10s_avg_rows,0.09791120647172785,0.09791120647172785
PC4,0.08919696462208453,speed_10s_avg_stage2_rows,-0.13942555521791333,0.13942555521791333
PC4,0.08919696462208453,speed_10s_avg_stage2_col1_mean,0.10264042153704789,0.10264042153704789
PC4,0.08919696462208453,speed_10s_avg_stage2_col1_std_over_mean,-0.040697715200470136,0.040697715200470136
PC4,0.08919696462208453,speed_10s_avg_stage2_col2_mean,-0.10154939302667665,0.10154939302667665
PC4,0.08919696462208453,speed_10s_avg_stage2_col2_std_over_mean,-0.014806106821298461,0.014806106821298461
PC4,0.08919696462208453,speed_10s_avg_stage3_rows,-0.18102777931061234,0.18102777931061234
PC4,0.08919696462208453,speed_10s_avg_stage3_col1_mean,0.10234879658340891,0.10234879658340891
PC4,0.08919696462208453,speed_10s_avg_stage3_col1_std_over_mean,-0.016088782669701863,0.016088782669701863
PC4,0.08919696462208453,speed_10s_avg_stage3_col2_mean,-0.007413101220932194,0.007413101220932194
PC4,0.08919696462208453,speed_10s_avg_stage3_col2_std_over_mean,-0.11784910903526032,0.11784910903526032
PC4,0.08919696462208453,speed_10s_avg_stage4_rows,-0.19768303552688501,0.19768303552688501
PC4,0.08919696462208453,speed_10s_avg_stage4_col1_mean,0.26628370184413935,0.26628370184413935
PC4,0.08919696462208453,speed_10s_avg_stage4_col1_std_over_mean,-0.05032806510615867,0.05032806510615867
PC4,0.08919696462208453,speed_10s_avg_stage4_col2_mean,-0.10781762610503474,0.10781762610503474
PC4,0.08919696462208453,speed_10s_avg_stage4_col2_std_over_mean,-0.011567915228528916,0.011567915228528916
PC4,0.08919696462208453,speed_10s_avg_stage5_rows,0.25006475549289675,0.25006475549289675
PC4,0.08919696462208453,speed_10s_avg_stage5_col1_mean,0.3101839377429357,0.3101839377429357
PC4,0.08919696462208453,speed_10s_avg_stage5_col1_std_over_mean,-0.04340506616860526,0.04340506616860526
PC4,0.08919696462208453,speed_10s_avg_stage5_col2_mean,-0.14074092331287416,0.14074092331287416
PC4,0.08919696462208453,speed_10s_avg_stage5_col2_std_over_mean,-0.05703318722096129,0.05703318722096129
PC5,0.07494040574201014,stage_2_frames,0.1414220422609157,0.1414220422609157
PC5,0.07494040574201014,stage_3_frames,0.0956825524789077,0.0956825524789077
PC5,0.07494040574201014,stage_4_frames,-0.08886712199484587,0.08886712199484587
PC5,0.07494040574201014,stage_5_frames,0.029144585493245966,0.029144585493245966
PC5,0.07494040574201014,roam_mean,0.05857258285615974,0.05857258285615974
PC5,0.07494040574201014,roam_std_over_mean,-0.041432706789877045,0.041432706789877045
PC5,0.07494040574201014,roam_early_mean,-0.03144335628817643,0.03144335628817643
PC5,0.07494040574201014,roam_mid_mean,0.280929844617854,0.280929844617854
PC5,0.07494040574201014,roam_late_mean,-0.04359220630156861,0.04359220630156861
PC5,0.07494040574201014,roam_slope,-0.06507684935950322,0.06507684935950322
PC5,0.07494040574201014,speed_1s_rows,0.08529384710847832,0.08529384710847832
PC5,0.07494040574201014,speed_1s_stage2_rows,0.09568255247890761,0.09568255247890761
PC5,0.07494040574201014,speed_1s_stage2_col1_mean,-0.08043852783178163,0.08043852783178163
PC5,0.07494040574201014,speed_1s_stage2_col1_std_over_mean,0.08233833549794262,0.08233833549794262
PC5,0.07494040574201014,speed_1s_stage2_col2_mean,0.12330930539496776,0.12330930539496776
PC5,0.07494040574201014,speed_1s_stage2_col2_std_over_mean,-0.11073452756757445,0.11073452756757445
PC5,0.07494040574201014,speed_1s_stage3_rows,-0.08886712199484588,0.08886712199484588
PC5,0.07494040574201014,speed_1s_stage3_col1_mean,0.34122396313432074,0.34122396313432074
PC5,0.07494040574201014,speed_1s_stage3_col1_std_over_mean,-0.0450249976165307,0.0450249976165307
PC5,0.07494040574201014,speed_1s_stage3_col2_mean,-0.11233735449088618,0.11233735449088618
PC5,0.07494040574201014,speed_1s_stage3_col2_std_over_mean,0.09914841036379084,0.09914841036379084
PC5,0.07494040574201014,speed_1s_stage4_rows,0.029144585493245993,0.029144585493245993
PC5,0.07494040574201014,speed_1s_stage4_col1_mean,0.26536217294893055,0.26536217294893055
PC5,0.07494040574201014,speed_1s_stage4_col1_std_over_mean,0.10400582247453416,0.10400582247453416
PC5,0.07494040574201014,speed_1s_stage4_col2_mean,-0.025786658843342067,0.025786658843342067
PC5,0.07494040574201014,speed_1s_stage4_col2_std_over_mean,0.01577190371090263,0.01577190371090263
PC5,0.07494040574201014,speed_1s_stage5_rows,0.0035098786934251395,0.0035098786934251395
PC5,0.07494040574201014,speed_1s_stage5_col1_mean,-0.13950493287406557,0.13950493287406557
PC5,0.07494040574201014,speed_1s_stage5_col1_std_over_mean,0.22324401042929615,0.22324401042929615
PC5,0.07494040574201014,speed_1s_stage5_col2_mean,0.1610222607208115,0.1610222607208115
PC5,0.07494040574201014,speed_1s_stage5_col2_std_over_mean,-0.15908580678119372,0.15908580678119372
PC5,0.07494040574201014,speed_10s_avg_rows,0.0852938471084783,0.0852938471084783
PC5,0.07494040574201014,speed_10s_avg_stage2_rows,0.09568255247890763,0.09568255247890763
PC5,0.07494040574201014,speed_10s_avg_stage2_col1_mean,-0.08043744231404726,0.08043744231404726
PC5,0.07494040574201014,speed_10s_avg_stage2_col1_std_over_mean,0.00950202622535354,0.00950202622535354
PC5,0.07494040574201014,speed_10s_avg_stage2_col2_mean,0.12328545800699965,0.12328545800699965
PC5,0.07494040574201014,speed_10s_avg_stage2_col2_std_over_mean,-0.12939542561002826,0.12939542561002826
PC5,0.07494040574201014,speed_10s_avg_stage3_rows,-0.08886712199484588,0.08886712199484588
PC5,0.07494040574201014,speed_10s_avg_stage3_col1_mean,0.3412258505193735,0.3412258505193735
PC5,0.07494040574201014,speed_10s_avg_stage3_col1_std_over_mean,0.06867474102446347,0.06867474102446347
PC5,0.07494040574201014,speed_10s_avg_stage3_col2_mean,-0.11231567058967049,0.11231567058967049
PC5,0.07494040574201014,speed_10s_avg_stage3_col2_std_over_mean,0.13327566956660342,0.13327566956660342
PC5,0.07494040574201014,speed_10s_avg_stage4_rows,0.02914458549324599,0.02914458549324599
PC5,0.07494040574201014,speed_10s_avg_stage4_col1_mean,0.265354123043314,0.265354123043314
PC5,0.07494040574201014,speed_10s_avg_stage4_col1_std_over_mean,0.23269025704256283,0.23269025704256283
PC5,0.07494040574201014,speed_10s_avg_stage4_col2_mean,-0.025818524168793943,0.025818524168793943
PC5,0.07494040574201014,speed_10s_avg_stage4_col2_std_over_mean,0.1277698976457229,0.1277698976457229
PC5,0.07494040574201014,speed_10s_avg_stage5_rows,0.0035098786934251395,0.0035098786934251395
PC5,0.07494040574201014,speed_10s_avg_stage5_col1_mean,-0.13954443010812076,0.13954443010812076
PC5,0.07494040574201014,speed_10s_avg_stage5_col1_std_over_mean,0.18737909281371964,0.18737909281371964
PC5,0.07494040574201014,speed_10s_avg_stage5_col2_mean,0.161052751583143,0.161052751583143
PC5,0.07494040574201014,speed_10s_avg_stage5_col2_std_over_mean,-0.1552792299420817,0.1552792299420817
PC6,0.05366074863763993,stage_2_frames,0.05577531667003262,0.05577531667003262
PC6,0.05366074863763993,stage_3_frames,0.16661592446985588,0.16661592446985588
PC6,0.05366074863763993,stage_4_frames,0.028364200406598122,0.028364200406598122
PC6,0.05366074863763993,stage_5_frames,-0.1844428149744133,0.1844428149744133
PC6,0.05366074863763993,roam_mean,-0.0020538237831854295,0.0020538237831854295
PC6,0.05366074863763993,roam_std_over_mean,0.07310202567589377,0.07310202567589377
PC6,0.05366074863763993,roam_early_mean,0.11888170046412616,0.11888170046412616
PC6,0.05366074863763993,roam_mid_mean,-0.1569239427070956,0.1569239427070956
PC6,0.05366074863763993,roam_late_mean,-0.07412388567830763,0.07412388567830763
PC6,0.05366074863763993,roam_slope,-0.2083655069571948,0.2083655069571948
PC6,0.05366074863763993,speed_1s_rows,0.16843696449144377,0.16843696449144377
PC6,0.05366074863763993,speed_1s_stage2_rows,0.16661592446985588,0.16661592446985588
PC6,0.05366074863763993,speed_1s_stage2_col1_mean,0.008004071660340152,0.008004071660340152
PC6,0.05366074863763993,speed_1s_stage2_col1_std_over_mean,0.14912162419774777,0.14912162419774777
PC6,0.05366074863763993,speed_1s_stage2_col2_mean,-0.06132043958696384,0.06132043958696384
PC6,0.05366074863763993,speed_1s_stage2_col2_std_over_mean,0.046177658607570525,0.046177658607570525
PC6,0.05366074863763993,speed_1s_stage3_rows,0.028364200406598376,0.028364200406598376
PC6,0.05366074863763993,speed_1s_stage3_col1_mean,-0.2164428624538141,0.2164428624538141
PC6,0.05366074863763993,speed_1s_stage3_col1_std_over_mean,0.1715213842963445,0.1715213842963445
PC6,0.05366074863763993,speed_1s_stage3_col2_mean,0.11728989433469615,0.11728989433469615
PC6,0.05366074863763993,speed_1s_stage3_col2_std_over_mean,-0.1283991329415379,0.1283991329415379
PC6,0.05366074863763993,speed_1s_stage4_rows,-0.18444281497441328,0.18444281497441328
PC6,0.05366074863763993,speed_1s_stage4_col1_mean,-0.018446099161163697,0.018446099161163697
PC6,0.05366074863763993,speed_1s_stage4_col1_std_over_mean,0.03446572561301828,0.03446572561301828
PC6,0.05366074863763993,speed_1s_stage4_col2_mean,-0.013988352004483524,0.013988352004483524
PC6,0.05366074863763993,speed_1s_stage4_col2_std_over_mean,-0.02490080569510649,0.02490080569510649
PC6,0.05366074863763993,speed_1s_stage5_rows,0.19702254400990585,0.19702254400990585
PC6,0.05366074863763993,speed_1s_stage5_col1_mean,-0.07177756427487446,0.07177756427487446
PC6,0.05366074863763993,speed_1s_stage5_col1_std_over_mean,0.35632809448507613,0.35632809448507613
PC6,0.05366074863763993,speed_1s_stage5_col2_mean,0.04969689328226761,0.04969689328226761
PC6,0.05366074863763993,speed_1s_stage5_col2_std_over_mean,-0.05045903053260801,0.05045903053260801
PC6,0.05366074863763993,speed_10s_avg_rows,0.1684369644914438,0.1684369644914438
PC6,0.05366074863763993,speed_10s_avg_stage2_rows,0.16661592446985588,0.16661592446985588
PC6,0.05366074863763993,speed_10s_avg_stage2_col1_mean,0.007998964108910727,0.007998964108910727
