feature,importance,dataset,run,seed
roam_mid_mean,0.08494965100087168,Combined_shuffled,4,45
roam_late_mean,0.027148236171470396,Combined_shuffled,4,45
roam_slope,0.01854476922467045,Combined_shuffled,4,45
speed_1s_rows,0.011391628865658492,Combined_shuffled,4,45
speed_1s_stage2_rows,0.006445118093857338,Combined_shuffled,4,45
speed_1s_stage2_col1_mean,0.03300513881202958,Combined_shuffled,4,45
speed_1s_stage2_col1_std_over_mean,0.026215661352120317,Combined_shuffled,4,45
speed_1s_stage2_col2_mean,0.007961454134878752,Combined_shuffled,4,45
speed_1s_stage2_col2_std_over_mean,0.023001250540219974,Combined_shuffled,4,45
speed_1s_stage3_rows,0.026101861877152202,Combined_shuffled,4,45
speed_1s_stage3_col1_mean,0.01013440819502502,Combined_shuffled,4,45
speed_1s_stage3_col1_std_over_mean,0.02976525845620813,Combined_shuffled,4,45
speed_1s_stage3_col2_mean,0.022196853542904713,Combined_shuffled,4,45
speed_1s_stage3_col2_std_over_mean,0.021535348625372177,Combined_shuffled,4,45
speed_1s_stage4_rows,0.012169423849248186,Combined_shuffled,4,45
speed_1s_stage4_col1_mean,0.014393728006361885,Combined_shuffled,4,45
speed_1s_stage4_col1_std_over_mean,0.025510271944657797,Combined_shuffled,4,45
speed_1s_stage4_col2_mean,0.012479368046662028,Combined_shuffled,4,45
speed_1s_stage4_col2_std_over_mean,0.017279851804269275,Combined_shuffled,4,45
speed_1s_stage5_rows,0.00047327705754686265,Combined_shuffled,4,45
speed_1s_stage5_col1_mean,0.011860907901250241,Combined_shuffled,4,45
speed_1s_stage5_col1_std_over_mean,0.021667409155924678,Combined_shuffled,4,45
speed_1s_stage5_col2_mean,0.01068362201936312,Combined_shuffled,4,45
speed_1s_stage5_col2_std_over_mean,0.009877489775070516,Combined_shuffled,4,45
speed_10s_avg_rows,0.00901080319963106,Combined_shuffled,4,45
speed_10s_avg_stage2_rows,0.008091827441630046,Combined_shuffled,4,45
speed_10s_avg_stage2_col1_mean,0.031316049149417394,Combined_shuffled,4,45
speed_10s_avg_stage2_col1_std_over_mean,0.034288048261725906,Combined_shuffled,4,45
speed_10s_avg_stage2_col2_mean,0.0083969938378389,Combined_shuffled,4,45
speed_10s_avg_stage2_col2_std_over_mean,0.017237940262409008,Combined_shuffled,4,45
speed_10s_avg_stage3_rows,0.016447090838474666,Combined_shuffled,4,45
speed_10s_avg_stage3_col1_mean,0.008218182273935344,Combined_shuffled,4,45
speed_10s_avg_stage3_col1_std_over_mean,0.038996708767405304,Combined_shuffled,4,45
speed_10s_avg_stage3_col2_mean,0.01928078903654477,Combined_shuffled,4,45
speed_10s_avg_stage3_col2_std_over_mean,0.05104682118065448,Combined_shuffled,4,45
speed_10s_avg_stage4_rows,0.009703089374487443,Combined_shuffled,4,45
speed_10s_avg_stage4_col1_mean,0.018743716324206877,Combined_shuffled,4,45
speed_10s_avg_stage4_col1_std_over_mean,0.01715009284815092,Combined_shuffled,4,45
speed_10s_avg_stage4_col2_mean,0.013355603764285184,Combined_shuffled,4,45
speed_10s_avg_stage4_col2_std_over_mean,0.031134098783444586,Combined_shuffled,4,45
speed_10s_avg_stage5_rows,0.0003222863948173836,Combined_shuffled,4,45
speed_10s_avg_stage5_col1_mean,0.01337460784800805,Combined_shuffled,4,45
speed_10s_avg_stage5_col1_std_over_mean,0.013323205308668465,Combined_shuffled,4,45
speed_10s_avg_stage5_col2_mean,0.01157051629397945,Combined_shuffled,4,45
speed_10s_avg_stage5_col2_std_over_mean,0.024115095641134877,Combined_shuffled,4,45
stage_2_frames,0.030370587208595243,Combined_shuffled,5,46
stage_3_frames,0.004655762626960076,Combined_shuffled,5,46
stage_4_frames,0.018890080631188938,Combined_shuffled,5,46
stage_5_frames,0.00951643226593381,Combined_shuffled,5,46
roam_mean,0.018435698136993525,Combined_shuffled,5,46
roam_std_over_mean,0.01460507630179074,Combined_shuffled,5,46
roam_early_mean,0.030118660454084824,Combined_shuffled,5,46
roam_mid_mean,0.0809416431047525,Combined_shuffled,5,46
roam_late_mean,0.025291756007735047,Combined_shuffled,5,46
roam_slope,0.017310257700892468,Combined_shuffled,5,46
speed_1s_rows,0.007320683975944792,Combined_shuffled,5,46
speed_1s_stage2_rows,0.005044947447335738,Combined_shuffled,5,46
speed_1s_stage2_col1_mean,0.042008511870304036,Combined_shuffled,5,46
speed_1s_stage2_col1_std_over_mean,0.028605704253942713,Combined_shuffled,5,46
speed_1s_stage2_col2_mean,0.009871163550019183,Combined_shuffled,5,46
speed_1s_stage2_col2_std_over_mean,0.022579542027748412,Combined_shuffled,5,46
speed_1s_stage3_rows,0.016401217884465996,Combined_shuffled,5,46
speed_1s_stage3_col1_mean,0.010903126231523985,Combined_shuffled,5,46
speed_1s_stage3_col1_std_over_mean,0.029679682808693007,Combined_shuffled,5,46
speed_1s_stage3_col2_mean,0.01740692446376735,Combined_shuffled,5,46
