feature,importance,dataset,run,seed
speed_10s_avg_stage4_col1_std_over_mean,0.015774775878234212,SI216,1,42
speed_10s_avg_stage4_col2_mean,0.021548591494460825,SI216,1,42
speed_10s_avg_stage4_col2_std_over_mean,0.03742655707889734,SI216,1,42
speed_10s_avg_stage5_rows,0.0011480323542427224,SI216,1,42
speed_10s_avg_stage5_col1_mean,0.006299804309806648,SI216,1,42
speed_10s_avg_stage5_col1_std_over_mean,0.04091767482140576,SI216,1,42
speed_10s_avg_stage5_col2_mean,0.012042492636618864,SI216,1,42
speed_10s_avg_stage5_col2_std_over_mean,0.028907466000463254,SI216,1,42
stage_2_frames,0.021668912402843875,SI216,2,43
stage_3_frames,0.011489932547170623,SI216,2,43
stage_4_frames,0.011470440277860048,SI216,2,43
stage_5_frames,0.020727548610350963,SI216,2,43
roam_mean,0.03121598323639802,SI216,2,43
roam_std_over_mean,0.019467657139001428,SI216,2,43
roam_early_mean,0.03281178981008933,SI216,2,43
roam_mid_mean,0.01930931677156904,SI216,2,43
roam_late_mean,0.024907713308788684,SI216,2,43
roam_slope,0.009152244148260486,SI216,2,43
speed_1s_rows,0.019609056361311182,SI216,2,43
speed_1s_stage2_rows,0.008022579046045095,SI216,2,43
speed_1s_stage2_col1_mean,0.010552011957222395,SI216,2,43
speed_1s_stage2_col1_std_over_mean,0.01768263345576585,SI216,2,43
speed_1s_stage2_col2_mean,0.015324314712785248,SI216,2,43
speed_1s_stage2_col2_std_over_mean,0.010413169745967161,SI216,2,43
speed_1s_stage3_rows,0.012528038392851267,SI216,2,43
speed_1s_stage3_col1_mean,0.009387296016764503,SI216,2,43
speed_1s_stage3_col1_std_over_mean,0.00704449629281665,SI216,2,43
speed_1s_stage3_col2_mean,0.007274954049327505,SI216,2,43
speed_1s_stage3_col2_std_over_mean,0.032436544257910045,SI216,2,43
speed_1s_stage4_rows,0.03581607872324658,SI216,2,43
speed_1s_stage4_col1_mean,0.010475191601417019,SI216,2,43
speed_1s_stage4_col1_std_over_mean,0.018300051741292567,SI216,2,43
speed_1s_stage4_col2_mean,0.02355640891760753,SI216,2,43
speed_1s_stage4_col2_std_over_mean,0.06368539939401249,SI216,2,43
speed_1s_stage5_rows,0.0008180176275005708,SI216,2,43
speed_1s_stage5_col1_mean,0.006755478356952493,SI216,2,43
speed_1s_stage5_col1_std_over_mean,0.06336161563819012,SI216,2,43
speed_1s_stage5_col2_mean,0.014465887177562748,SI216,2,43
speed_1s_stage5_col2_std_over_mean,0.051627002435122325,SI216,2,43
speed_10s_avg_rows,0.016873846220522945,SI216,2,43
speed_10s_avg_stage2_rows,0.007054907524612786,SI216,2,43
speed_10s_avg_stage2_col1_mean,0.011664143150456607,SI216,2,43
speed_10s_avg_stage2_col1_std_over_mean,0.024876323308875126,SI216,2,43
speed_10s_avg_stage2_col2_mean,0.013149776383110318,SI216,2,43
speed_10s_avg_stage2_col2_std_over_mean,0.012180569395984723,SI216,2,43
speed_10s_avg_stage3_rows,0.0061253538839846616,SI216,2,43
speed_10s_avg_stage3_col1_mean,0.009573539403822846,SI216,2,43
speed_10s_avg_stage3_col1_std_over_mean,0.029508866705787517,SI216,2,43
speed_10s_avg_stage3_col2_mean,0.012451855014943275,SI216,2,43
speed_10s_avg_stage3_col2_std_over_mean,0.015991527951285535,SI216,2,43
speed_10s_avg_stage4_rows,0.02041403356802012,SI216,2,43
speed_10s_avg_stage4_col1_mean,0.014080632639376802,SI216,2,43
speed_10s_avg_stage4_col1_std_over_mean,0.013952289562457925,SI216,2,43
speed_10s_avg_stage4_col2_mean,0.02478774537015128,SI216,2,43
speed_10s_avg_stage4_col2_std_over_mean,0.03542224668305486,SI216,2,43
speed_10s_avg_stage5_rows,0.0023512598219084272,SI216,2,43
speed_10s_avg_stage5_col1_mean,0.006575680076371676,SI216,2,43
speed_10s_avg_stage5_col1_std_over_mean,0.05064074079423426,SI216,2,43
speed_10s_avg_stage5_col2_mean,0.014717862791689622,SI216,2,43
speed_10s_avg_stage5_col2_std_over_mean,0.016249035595344883,SI216,2,43
stage_2_frames,0.022634193174224507,SI216,3,44
stage_3_frames,0.011039841675480716,SI216,3,44
stage_4_frames,0.014003318909316673,SI216,3,44
stage_5_frames,0.025240269938641247,SI216,3,44
roam_mean,0.020275462873372084,SI216,3,44
roam_std_over_mean,0.017222390884952553,SI216,3,44
roam_early_mean,0.03836017335324055,SI216,3,44
roam_mid_mean,0.0146482414332379,SI216,3,44
roam_late_mean,0.020096568286780057,SI216,3,44
roam_slope,0.00830064590234695,SI216,3,44
speed_1s_rows,0.01678952549003511,SI216,3,44
speed_1s_stage2_rows,0.011530444651161365,SI216,3,44
speed_1s_stage2_col1_mean,0.010525557795855347,SI216,3,44
speed_1s_stage2_col1_std_over_mean,0.022039636801921173,SI216,3,44
speed_1s_stage2_col2_mean,0.01376670602788716,SI216,3,44
speed_1s_stage2_col2_std_over_mean,0.014857021723353571,SI216,3,44
speed_1s_stage3_rows,0.012501090117872841,SI216,3,44
speed_1s_stage3_col1_mean,0.008395436829751522,SI216,3,44
speed_1s_stage3_col1_std_over_mean,0.011724959846953232,SI216,3,44
speed_1s_stage3_col2_mean,0.004172319880078523,SI216,3,44
speed_1s_stage3_col2_std_over_mean,0.03282042103072098,SI216,3,44
speed_1s_stage4_rows,0.02908775186237542,SI216,3,44
speed_1s_stage4_col1_mean,0.008577265856503615,SI216,3,44
speed_1s_stage4_col1_std_over_mean,0.018370028636411035,SI216,3,44
speed_1s_stage4_col2_mean,0.02427064443930279,SI216,3,44
speed_1s_stage4_col2_std_over_mean,0.044984069066525724,SI216,3,44
speed_1s_stage5_rows,0.0007961884013764952,SI216,3,44
speed_1s_stage5_col1_mean,0.0045667290927360275,SI216,3,44
speed_1s_stage5_col1_std_over_mean,0.06793598609147929,SI216,3,44
speed_1s_stage5_col2_mean,0.016841992183558314,SI216,3,44
speed_1s_stage5_col2_std_over_mean,0.06197269644431682,SI216,3,44
speed_10s_avg_rows,0.011741736370764831,SI216,3,44
speed_10s_avg_stage2_rows,0.008319484862930094,SI216,3,44
speed_10s_avg_stage2_col1_mean,0.017006587626265633,SI216,3,44
speed_10s_avg_stage2_col1_std_over_mean,0.022792771458814975,SI216,3,44
speed_10s_avg_stage2_col2_mean,0.010283692952685674,SI216,3,44
speed_10s_avg_stage2_col2_std_over_mean,0.017094373625807683,SI216,3,44
speed_10s_avg_stage3_rows,0.011237988759768574,SI216,3,44
speed_10s_avg_stage3_col1_mean,0.011499951386267061,SI216,3,44
speed_10s_avg_stage3_col1_std_over_mean,0.020296432033470153,SI216,3,44
speed_10s_avg_stage3_col2_mean,0.00866955857719677,SI216,3,44
speed_10s_avg_stage3_col2_std_over_mean,0.02352136991230586,SI216,3,44
speed_10s_avg_stage4_rows,0.020751608382071126,SI216,3,44
speed_10s_avg_stage4_col1_mean,0.016576691414619864,SI216,3,44
speed_10s_avg_stage4_col1_std_over_mean,0.013760176510161811,SI216,3,44
speed_10s_avg_stage4_col2_mean,0.020731600969260158,SI216,3,44
speed_10s_avg_stage4_col2_std_over_mean,0.03670307736809657,SI216,3,44
speed_10s_avg_stage5_rows,0.002035883401011413,SI216,3,44
speed_10s_avg_stage5_col1_mean,0.004104545566165571,SI216,3,44
speed_10s_avg_stage5_col1_std_over_mean,0.05263057261978452,SI216,3,44
speed_10s_avg_stage5_col2_mean,0.017102517184998195,SI216,3,44
speed_10s_avg_stage5_col2_std_over_mean,0.024791800315783926,SI216,3,44
stage_2_frames,0.020828950193072963,SI216,4,45
stage_3_frames,0.00798832838749333,SI216,4,45
stage_4_frames,0.00965868206619326,SI216,4,45
stage_5_frames,0.030724609649318797,SI216,4,45
roam_mean,0.023056998527033586,SI216,4,45
roam_std_over_mean,0.01236958794043946,SI216,4,45
roam_early_mean,0.03340224961712465,SI216,4,45
roam_mid_mean,0.01709772716858434,SI216,4,45
roam_late_mean,0.019056808533855923,SI216,4,45
roam_slope,0.00888594308524516,SI216,4,45
speed_1s_rows,0.019168251765874826,SI216,4,45
speed_1s_stage2_rows,0.01077855249386547,SI216,4,45
speed_1s_stage2_col1_mean,0.01294790728036329,SI216,4,45
speed_1s_stage2_col1_std_over_mean,0.01980464170071915,SI216,4,45
speed_1s_stage2_col2_mean,0.01394890412221575,SI216,4,45
speed_1s_stage2_col2_std_over_mean,0.02054589337747127,SI216,4,45
speed_1s_stage3_rows,0.014464401636228714,SI216,4,45
speed_1s_stage3_col1_mean,0.008653990655239313,SI216,4,45
speed_1s_stage3_col1_std_over_mean,0.010935116367866022,SI216,4,45
speed_1s_stage3_col2_mean,0.008280428259181053,SI216,4,45
speed_1s_stage3_col2_std_over_mean,0.03492095450163906,SI216,4,45
speed_1s_stage4_rows,0.03216951875710556,SI216,4,45
speed_1s_stage4_col1_mean,0.01454892222314798,SI216,4,45
speed_1s_stage4_col1_std_over_mean,0.013354097488049029,SI216,4,45
speed_1s_stage4_col2_mean,0.02082206120831194,SI216,4,45
speed_1s_stage4_col2_std_over_mean,0.03893898607365294,SI216,4,45
speed_1s_stage5_rows,0.0015747768158280474,SI216,4,45
speed_1s_stage5_col1_mean,0.0033228550240821646,SI216,4,45
speed_1s_stage5_col1_std_over_mean,0.06912800218159616,SI216,4,45
speed_1s_stage5_col2_mean,0.01466664288638418,SI216,4,45
speed_1s_stage5_col2_std_over_mean,0.05214154040580607,SI216,4,45
speed_10s_avg_rows,0.016809047447171873,SI216,4,45
speed_10s_avg_stage2_rows,0.008412425854052427,SI216,4,45
speed_10s_avg_stage2_col1_mean,0.009716298472346762,SI216,4,45
speed_10s_avg_stage2_col1_std_over_mean,0.023443053854198002,SI216,4,45
speed_10s_avg_stage2_col2_mean,0.012659489222635474,SI216,4,45
speed_10s_avg_stage2_col2_std_over_mean,0.018604081989557243,SI216,4,45
speed_10s_avg_stage3_rows,0.014504714143476432,SI216,4,45
speed_10s_avg_stage3_col1_mean,0.006251911818472856,SI216,4,45
speed_10s_avg_stage3_col1_std_over_mean,0.028114711180699428,SI216,4,45
speed_10s_avg_stage3_col2_mean,0.007766892426483028,SI216,4,45
speed_10s_avg_stage3_col2_std_over_mean,0.02240203347843229,SI216,4,45
speed_10s_avg_stage4_rows,0.04058005603893047,SI216,4,45
speed_10s_avg_stage4_col1_mean,0.008331576807605169,SI216,4,45
speed_10s_avg_stage4_col1_std_over_mean,0.02017960852649776,SI216,4,45
speed_10s_avg_stage4_col2_mean,0.01656957662157886,SI216,4,45
speed_10s_avg_stage4_col2_std_over_mean,0.03269433251241112,SI216,4,45
speed_10s_avg_stage5_rows,0.0009212928850382378,SI216,4,45
speed_10s_avg_stage5_col1_mean,0.005820343680770946,SI216,4,45
speed_10s_avg_stage5_col1_std_over_mean,0.04461563354874356,SI216,4,45
speed_10s_avg_stage5_col2_mean,0.015863607292735126,SI216,4,45
speed_10s_avg_stage5_col2_std_over_mean,0.02755298180517345,SI216,4,45
stage_2_frames,0.021408672623316447,SI216,5,46
stage_3_frames,0.00877517077732623,SI216,5,46
stage_4_frames,0.015114220817850832,SI216,5,46
stage_5_frames,0.02413031218714228,SI216,5,46
roam_mean,0.02994840285787507,SI216,5,46
roam_std_over_mean,0.01635660348131905,SI216,5,46
roam_early_mean,0.031115630975548956,SI216,5,46
roam_mid_mean,0.02190570072162702,SI216,5,46
roam_late_mean,0.01764452037294718,SI216,5,46
roam_slope,0.009418626861524247,SI216,5,46
speed_1s_rows,0.012562267492180998,SI216,5,46
speed_1s_stage2_rows,0.008941147043662688,SI216,5,46
speed_1s_stage2_col1_mean,0.010127273525695946,SI216,5,46
speed_1s_stage2_col1_std_over_mean,0.028577657778261135,SI216,5,46
speed_1s_stage2_col2_mean,0.014134093177722563,SI216,5,46
speed_1s_stage2_col2_std_over_mean,0.015576091470429813,SI216,5,46
speed_1s_stage3_rows,0.013004936848564339,SI216,5,46
speed_1s_stage3_col1_mean,0.008677836069124121,SI216,5,46
speed_1s_stage3_col1_std_over_mean,0.010340536744840997,SI216,5,46
speed_1s_stage3_col2_mean,0.015368356229425556,SI216,5,46
speed_1s_stage3_col2_std_over_mean,0.04027344178426045,SI216,5,46
speed_1s_stage4_rows,0.029276266061663236,SI216,5,46
speed_1s_stage4_col1_mean,0.012236903338928842,SI216,5,46
speed_1s_stage4_col1_std_over_mean,0.019078659388947927,SI216,5,46
speed_1s_stage4_col2_mean,0.014573370445344975,SI216,5,46
speed_1s_stage4_col2_std_over_mean,0.04890468905574514,SI216,5,46
speed_1s_stage5_rows,0.0007991143197731701,SI216,5,46
speed_1s_stage5_col1_mean,0.007556624673993677,SI216,5,46
speed_1s_stage5_col1_std_over_mean,0.0678002504319426,SI216,5,46
speed_1s_stage5_col2_mean,0.02132590752741398,SI216,5,46
speed_1s_stage5_col2_std_over_mean,0.037011295788540385,SI216,5,46
speed_10s_avg_rows,0.012550953571217494,SI216,5,46
speed_10s_avg_stage2_rows,0.00851342670771637,SI216,5,46
speed_10s_avg_stage2_col1_mean,0.015581707415806683,SI216,5,46
speed_10s_avg_stage2_col1_std_over_mean,0.018619632955356628,SI216,5,46
speed_10s_avg_stage2_col2_mean,0.014914891484186527,SI216,5,46
speed_10s_avg_stage2_col2_std_over_mean,0.025320169992505682,SI216,5,46
speed_10s_avg_stage3_rows,0.008726574688222974,SI216,5,46
speed_10s_avg_stage3_col1_mean,0.010222318448872263,SI216,5,46
speed_10s_avg_stage3_col1_std_over_mean,0.019584195337010224,SI216,5,46
speed_10s_avg_stage3_col2_mean,0.006793695700599287,SI216,5,46
speed_10s_avg_stage3_col2_std_over_mean,0.022081329812087738,SI216,5,46
speed_10s_avg_stage4_rows,0.02750105704459055,SI216,5,46
speed_10s_avg_stage4_col1_mean,0.012926207714730662,SI216,5,46
speed_10s_avg_stage4_col1_std_over_mean,0.012356453471652505,SI216,5,46
speed_10s_avg_stage4_col2_mean,0.021944759771632898,SI216,5,46
speed_10s_avg_stage4_col2_std_over_mean,0.036874260363174496,SI216,5,46
speed_10s_avg_stage5_rows,0.002218277175641846,SI216,5,46
speed_10s_avg_stage5_col1_mean,0.006593474664160319,SI216,5,46
speed_10s_avg_stage5_col1_std_over_mean,0.04880235815635936,SI216,5,46
speed_10s_avg_stage5_col2_mean,0.012000288095710805,SI216,5,46
speed_10s_avg_stage5_col2_std_over_mean,0.0239093865558249,SI216,5,46
stage_2_frames,0.022628298409949385,SI216,6,47
stage_3_frames,0.008352534708515361,SI216,6,47
stage_4_frames,0.017816173413897355,SI216,6,47
stage_5_frames,0.029020671465726858,SI216,6,47
roam_mean,0.02349969261251376,SI216,6,47
roam_std_over_mean,0.01745574567084699,SI216,6,47
roam_early_mean,0.025315096582069933,SI216,6,47
roam_mid_mean,0.02759316335405913,SI216,6,47
roam_late_mean,0.01294658964598509,SI216,6,47
roam_slope,0.00909548281086143,SI216,6,47
speed_1s_rows,0.01649765434249249,SI216,6,47
speed_1s_stage2_rows,0.009461768208832221,SI216,6,47
speed_1s_stage2_col1_mean,0.014095980325839225,SI216,6,47
speed_1s_stage2_col1_std_over_mean,0.021951381839133706,SI216,6,47
speed_1s_stage2_col2_mean,0.008441051217202416,SI216,6,47
speed_1s_stage2_col2_std_over_mean,0.012851562314285048,SI216,6,47
speed_1s_stage3_rows,0.012082638711472945,SI216,6,47
speed_1s_stage3_col1_mean,0.010823237582791294,SI216,6,47
speed_1s_stage3_col1_std_over_mean,0.011229169597334039,SI216,6,47
speed_1s_stage3_col2_mean,0.011872869584277473,SI216,6,47
speed_1s_stage3_col2_std_over_mean,0.04340011825314183,SI216,6,47
speed_1s_stage4_rows,0.02370377299876194,SI216,6,47
speed_1s_stage4_col1_mean,0.011313000058715753,SI216,6,47
speed_1s_stage4_col1_std_over_mean,0.020240667871871607,SI216,6,47
speed_1s_stage4_col2_mean,0.01764578730954854,SI216,6,47
speed_1s_stage4_col2_std_over_mean,0.05332819895713304,SI216,6,47
speed_1s_stage5_rows,0.0023497768198425103,SI216,6,47
speed_1s_stage5_col1_mean,0.004127515660135654,SI216,6,47
speed_1s_stage5_col1_std_over_mean,0.07419854546511206,SI216,6,47
speed_1s_stage5_col2_mean,0.016351729680570408,SI216,6,47
speed_1s_stage5_col2_std_over_mean,0.06671558624082137,SI216,6,47
speed_10s_avg_rows,0.019133639401458614,SI216,6,47
speed_10s_avg_stage2_rows,0.00823919442050609,SI216,6,47
speed_10s_avg_stage2_col1_mean,0.00819156751124148,SI216,6,47
speed_10s_avg_stage2_col1_std_over_mean,0.022209139914402834,SI216,6,47
speed_10s_avg_stage2_col2_mean,0.006871334362162423,SI216,6,47
speed_10s_avg_stage2_col2_std_over_mean,0.01455748422423379,SI216,6,47
speed_10s_avg_stage3_rows,0.01145121146706257,SI216,6,47
speed_10s_avg_stage3_col1_mean,0.00875319125316184,SI216,6,47
speed_10s_avg_stage3_col1_std_over_mean,0.023450311300566015,SI216,6,47
speed_10s_avg_stage3_col2_mean,0.006613751454541219,SI216,6,47
speed_10s_avg_stage3_col2_std_over_mean,0.02445413047237116,SI216,6,47
speed_10s_avg_stage4_rows,0.018141053375407654,SI216,6,47
speed_10s_avg_stage4_col1_mean,0.011111698180613512,SI216,6,47
speed_10s_avg_stage4_col1_std_over_mean,0.016480011783528415,SI216,6,47
speed_10s_avg_stage4_col2_mean,0.02386350996259678,SI216,6,47
speed_10s_avg_stage4_col2_std_over_mean,0.03418037859843938,SI216,6,47
speed_10s_avg_stage5_rows,0.00169603277490329,SI216,6,47
speed_10s_avg_stage5_col1_mean,0.007158761714613019,SI216,6,47
speed_10s_avg_stage5_col1_std_over_mean,0.050390369226507734,SI216,6,47
speed_10s_avg_stage5_col2_mean,0.013467980732043644,SI216,6,47
speed_10s_avg_stage5_col2_std_over_mean,0.01317978615589775,SI216,6,47
stage_2_frames,0.030910779988102478,SI216,7,48
stage_3_frames,0.009572435980726364,SI216,7,48
stage_4_frames,0.013161401691251434,SI216,7,48
stage_5_frames,0.021980911434371513,SI216,7,48
roam_mean,0.03165360705055094,SI216,7,48
roam_std_over_mean,0.014268657460131152,SI216,7,48
roam_early_mean,0.027368866841310034,SI216,7,48
roam_mid_mean,0.02161285176546831,SI216,7,48
roam_late_mean,0.011092665868407594,SI216,7,48
roam_slope,0.010662792770759686,SI216,7,48
speed_1s_rows,0.015775188983642198,SI216,7,48
speed_1s_stage2_rows,0.00808576723865539,SI216,7,48
speed_1s_stage2_col1_mean,0.013896128011644292,SI216,7,48
speed_1s_stage2_col1_std_over_mean,0.021053005116433737,SI216,7,48
speed_1s_stage2_col2_mean,0.012849502438655127,SI216,7,48
speed_1s_stage2_col2_std_over_mean,0.01824265043463816,SI216,7,48
speed_1s_stage3_rows,0.009714292844048218,SI216,7,48
speed_1s_stage3_col1_mean,0.006002185414275523,SI216,7,48
speed_1s_stage3_col1_std_over_mean,0.01363423015665048,SI216,7,48
speed_1s_stage3_col2_mean,0.009130863028049998,SI216,7,48
speed_1s_stage3_col2_std_over_mean,0.03921146578045389,SI216,7,48
speed_1s_stage4_rows,0.031940424870938434,SI216,7,48
speed_1s_stage4_col1_mean,0.017135105234155776,SI216,7,48
speed_1s_stage4_col1_std_over_mean,0.020320528361398554,SI216,7,48
speed_1s_stage4_col2_mean,0.019467048098339438,SI216,7,48
speed_1s_stage4_col2_std_over_mean,0.05753190761668988,SI216,7,48
speed_1s_stage5_rows,0.0002894549465533972,SI216,7,48
speed_1s_stage5_col1_mean,0.006274245083976676,SI216,7,48
speed_1s_stage5_col1_std_over_mean,0.07097056380812515,SI216,7,48
speed_1s_stage5_col2_mean,0.011011066425707434,SI216,7,48
speed_1s_stage5_col2_std_over_mean,0.0619408205140868,SI216,7,48
speed_10s_avg_rows,0.01769278241458621,SI216,7,48
speed_10s_avg_stage2_rows,0.005405138810030976,SI216,7,48
speed_10s_avg_stage2_col1_mean,0.009526900049776717,SI216,7,48
speed_10s_avg_stage2_col1_std_over_mean,0.02088426985338351,SI216,7,48
speed_10s_avg_stage2_col2_mean,0.010194909347140216,SI216,7,48
speed_10s_avg_stage2_col2_std_over_mean,0.012922841157392884,SI216,7,48
speed_10s_avg_stage3_rows,0.009858433340569841,SI216,7,48
speed_10s_avg_stage3_col1_mean,0.004200569754926833,SI216,7,48
speed_10s_avg_stage3_col1_std_over_mean,0.02040574778456514,SI216,7,48
speed_10s_avg_stage3_col2_mean,0.008089003183656386,SI216,7,48
speed_10s_avg_stage3_col2_std_over_mean,0.024985595521648363,SI216,7,48
speed_10s_avg_stage4_rows,0.023935272053761305,SI216,7,48
speed_10s_avg_stage4_col1_mean,0.012941586599425348,SI216,7,48
speed_10s_avg_stage4_col1_std_over_mean,0.019553206324607497,SI216,7,48
speed_10s_avg_stage4_col2_mean,0.01681669745302951,SI216,7,48
speed_10s_avg_stage4_col2_std_over_mean,0.0356302528079841,SI216,7,48
speed_10s_avg_stage5_rows,0.0005595203468938505,SI216,7,48
speed_10s_avg_stage5_col1_mean,0.004268323726984001,SI216,7,48
speed_10s_avg_stage5_col1_std_over_mean,0.044787576330224926,SI216,7,48
speed_10s_avg_stage5_col2_mean,0.01641881484570482,SI216,7,48
speed_10s_avg_stage5_col2_std_over_mean,0.024161143035509435,SI216,7,48
stage_2_frames,0.03011783741354036,SI216,8,49
stage_3_frames,0.010151540363711322,SI216,8,49
stage_4_frames,0.012923947739584036,SI216,8,49
stage_5_frames,0.01881972780585438,SI216,8,49
roam_mean,0.01847771324579972,SI216,8,49
roam_std_over_mean,0.014218829244178615,SI216,8,49
roam_early_mean,0.04192707040650758,SI216,8,49
roam_mid_mean,0.020959772356906357,SI216,8,49
roam_late_mean,0.0177411763348706,SI216,8,49
roam_slope,0.00831682591129547,SI216,8,49
speed_1s_rows,0.0181799140761909,SI216,8,49
speed_1s_stage2_rows,0.011167276877636986,SI216,8,49
speed_1s_stage2_col1_mean,0.0112218018735797,SI216,8,49
speed_1s_stage2_col1_std_over_mean,0.02404859933176542,SI216,8,49
speed_1s_stage2_col2_mean,0.009388843089374078,SI216,8,49
speed_1s_stage2_col2_std_over_mean,0.015103725855417492,SI216,8,49
speed_1s_stage3_rows,0.011119710547657622,SI216,8,49
speed_1s_stage3_col1_mean,0.009568053205912919,SI216,8,49
speed_1s_stage3_col1_std_over_mean,0.01241739794990349,SI216,8,49
speed_1s_stage3_col2_mean,0.00703376353432039,SI216,8,49
speed_1s_stage3_col2_std_over_mean,0.04305511491877229,SI216,8,49
speed_1s_stage4_rows,0.01924061338989901,SI216,8,49
speed_1s_stage4_col1_mean,0.017752918532654694,SI216,8,49
speed_1s_stage4_col1_std_over_mean,0.016157006316453584,SI216,8,49
speed_1s_stage4_col2_mean,0.021706218908536256,SI216,8,49
speed_1s_stage4_col2_std_over_mean,0.05716528024964003,SI216,8,49
speed_1s_stage5_rows,0.0015036743874135305,SI216,8,49
speed_1s_stage5_col1_mean,0.007053388216128204,SI216,8,49
speed_1s_stage5_col1_std_over_mean,0.07556087302305547,SI216,8,49
speed_1s_stage5_col2_mean,0.014000055955851404,SI216,8,49
speed_1s_stage5_col2_std_over_mean,0.05822482313019742,SI216,8,49
speed_10s_avg_rows,0.019048803907573783,SI216,8,49
speed_10s_avg_stage2_rows,0.00551076779892462,SI216,8,49
speed_10s_avg_stage2_col1_mean,0.01251527459464505,SI216,8,49
speed_10s_avg_stage2_col1_std_over_mean,0.015953445534861988,SI216,8,49
speed_10s_avg_stage2_col2_mean,0.012277406565866351,SI216,8,49
speed_10s_avg_stage2_col2_std_over_mean,0.02304343384889403,SI216,8,49
speed_10s_avg_stage3_rows,0.016146973433126544,SI216,8,49
speed_10s_avg_stage3_col1_mean,0.006457676918466117,SI216,8,49
speed_10s_avg_stage3_col1_std_over_mean,0.025278048370201193,SI216,8,49
speed_10s_avg_stage3_col2_mean,0.009506592979471427,SI216,8,49
speed_10s_avg_stage3_col2_std_over_mean,0.01918492658967014,SI216,8,49
speed_10s_avg_stage4_rows,0.023761961777529005,SI216,8,49
speed_10s_avg_stage4_col1_mean,0.012117504758326732,SI216,8,49
speed_10s_avg_stage4_col1_std_over_mean,0.013669765342008672,SI216,8,49
speed_10s_avg_stage4_col2_mean,0.019368225414771706,SI216,8,49
speed_10s_avg_stage4_col2_std_over_mean,0.03061042479721878,SI216,8,49
speed_10s_avg_stage5_rows,0.001369339515933698,SI216,8,49
speed_10s_avg_stage5_col1_mean,0.0031561511405579644,SI216,8,49
speed_10s_avg_stage5_col1_std_over_mean,0.04324828275358991,SI216,8,49
speed_10s_avg_stage5_col2_mean,0.009893900061352282,SI216,8,49
speed_10s_avg_stage5_col2_std_over_mean,0.023557599704400693,SI216,8,49
stage_2_frames,0.024246986747986372,SI216,9,50
stage_3_frames,0.009797386593379394,SI216,9,50
stage_4_frames,0.010505810039374296,SI216,9,50
stage_5_frames,0.024296782842935682,SI216,9,50
roam_mean,0.03225634564605077,SI216,9,50
roam_std_over_mean,0.020674658095685076,SI216,9,50
