feature,importance,dataset,run,seed
speed_1s_col1_p10,0.01943257423314942,SI206,5,46
speed_1s_col1_p90,0.021023402053106918,SI206,5,46
speed_1s_col2_mean,0.00677131443985352,SI206,5,46
speed_1s_col2_std,0.06399884414912634,SI206,5,46
speed_1s_col2_median,0.008435971749773527,SI206,5,46
speed_1s_col2_p10,0.04959693616151532,SI206,5,46
speed_1s_col2_p90,0.016218330906501627,SI206,5,46
speed_1s_col3_mean,0.019663190567280747,SI206,5,46
speed_1s_col3_std,0.02178108849848476,SI206,5,46
speed_1s_col3_median,0.0003150714728619471,SI206,5,46
speed_1s_col3_p10,0.0,SI206,5,46
speed_1s_col3_p90,0.0,SI206,5,46
speed_10s_avg_rows,0.024964205615394617,SI206,5,46
speed_10s_avg_col1_mean,0.02221237357875497,SI206,5,46
speed_10s_avg_col1_std,0.03443254086324592,SI206,5,46
speed_10s_avg_col1_median,0.020042960029977786,SI206,5,46
speed_10s_avg_col1_p10,0.017157355053102077,SI206,5,46
speed_10s_avg_col1_p90,0.02806061409704606,SI206,5,46
speed_10s_avg_col2_mean,0.008181274471405655,SI206,5,46
speed_10s_avg_col2_std,0.04619200884767909,SI206,5,46
speed_10s_avg_col2_median,0.029190352750890054,SI206,5,46
speed_10s_avg_col2_p10,0.012203555218813384,SI206,5,46
speed_10s_avg_col2_p90,0.00945790531477537,SI206,5,46
speed_10s_avg_col3_mean,0.020278320216836187,SI206,5,46
speed_10s_avg_col3_std,0.020544415698105785,SI206,5,46
speed_10s_avg_col3_median,0.0006047949989918955,SI206,5,46
speed_10s_avg_col3_p10,0.0,SI206,5,46
speed_10s_avg_col3_p90,0.0,SI206,5,46
stage_2_frames,0.017775023590088517,SI206,6,47
stage_3_frames,0.04562409172263362,SI206,6,47
stage_4_frames,0.05630977087365246,SI206,6,47
stage_5_frames,0.03159054838609318,SI206,6,47
roam_mean,0.016624945529168076,SI206,6,47
roam_std,0.03108957991869333,SI206,6,47
roam_median,0.012332734260470997,SI206,6,47
roam_p10,0.0,SI206,6,47
roam_p90,0.02714216588477901,SI206,6,47
roam_early_mean,0.020816037744365176,SI206,6,47
roam_mid_mean,0.03139832612875383,SI206,6,47
roam_late_mean,0.03748167582344634,SI206,6,47
roam_slope,0.039282603612526744,SI206,6,47
speed_1s_rows,0.024689567818026417,SI206,6,47
speed_1s_col1_mean,0.01788165057606963,SI206,6,47
speed_1s_col1_std,0.03143343924434058,SI206,6,47
speed_1s_col1_median,0.01973486820816836,SI206,6,47
speed_1s_col1_p10,0.015196313747815441,SI206,6,47
speed_1s_col1_p90,0.022832608967392375,SI206,6,47
speed_1s_col2_mean,0.00763173169278509,SI206,6,47
speed_1s_col2_std,0.07305991101845442,SI206,6,47
speed_1s_col2_median,0.008692362380107604,SI206,6,47
speed_1s_col2_p10,0.06496624718778504,SI206,6,47
speed_1s_col2_p90,0.01810265315886071,SI206,6,47
speed_1s_col3_mean,0.013465610530000708,SI206,6,47
speed_1s_col3_std,0.026085033570370154,SI206,6,47
speed_1s_col3_median,0.0005872877069697714,SI206,6,47
speed_1s_col3_p10,0.0,SI206,6,47
speed_1s_col3_p90,0.0,SI206,6,47
speed_10s_avg_rows,0.024050245957808317,SI206,6,47
speed_10s_avg_col1_mean,0.019958392902515516,SI206,6,47
speed_10s_avg_col1_std,0.027564391467884083,SI206,6,47
speed_10s_avg_col1_median,0.018358353092826844,SI206,6,47
speed_10s_avg_col1_p10,0.01835941739438464,SI206,6,47
speed_10s_avg_col1_p90,0.01932324067082633,SI206,6,47
speed_10s_avg_col2_mean,0.006211972263526721,SI206,6,47
speed_10s_avg_col2_std,0.05350701663789489,SI206,6,47
speed_10s_avg_col2_median,0.026900255149465972,SI206,6,47
speed_10s_avg_col2_p10,0.00901221081415864,SI206,6,47
speed_10s_avg_col2_p90,0.017985087193605392,SI206,6,47
speed_10s_avg_col3_mean,0.017843988615599323,SI206,6,47
speed_10s_avg_col3_std,0.029000341758475604,SI206,6,47
speed_10s_avg_col3_median,9.829679921030584e-05,SI206,6,47
