dataset,run,seed,cv_mae_mean,cv_mae_std,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std,test_mae,test_rmse,test_r2
SI206_shuffled,1,42,2.760422222222222,0.7637880930491628,3.417713123162229,0.9404406350278545,-0.45056075367919346,0.27976746038771444,3.2007692307692315,4.1314558390992575,-0.8755843447478686
SI206_shuffled,2,43,2.6680888888888887,0.3176669672982741,3.354389481534811,0.44431803340692433,-0.3036840107629293,0.3115651842294577,3.125641025641025,4.103076810911455,-0.8499060106920964
SI206_shuffled,3,44,2.598,0.4238823354346733,3.351436502317182,0.5835544030391223,-0.2148269329727118,0.11902179847358654,3.115128205128204,4.147361327748762,-0.8900535832972112
SI206_shuffled,4,45,2.5852962962962964,0.821434599069638,3.2887708430747287,0.7702720032725368,-0.3543787134656221,0.37983213787211806,3.12923076923077,4.068622270435925,-0.8189682271348069
SI206_shuffled,5,46,2.7541481481481482,0.314893669427106,3.5002287703064177,0.3707923946950219,-0.8082379952217543,0.6051326275692076,3.1194871794871797,4.106276621503682,-0.8527924577373209
SI206_shuffled,6,47,2.994940740740741,0.698190699400792,3.68692950784938,0.5511021183866662,-0.598885668942743,0.34768656824380156,3.117948717948718,4.096227991785096,-0.8437354717526371
SI206_shuffled,7,48,2.5889407407407403,0.6941905699301686,3.3700933806341595,0.8221053150391981,-0.8069102587097197,0.8818525344094101,3.077948717948718,4.024755447260915,-0.779956393584742
SI206_shuffled,8,49,2.697437037037037,0.32308467244558803,3.453524583985092,0.3297946194534851,-0.6996219512982017,0.6113800603536467,3.1697435897435895,4.1384942965691085,-0.8819803785580116
SI206_shuffled,9,50,2.7263555555555556,0.4343251053925056,3.381453238257392,0.38154542463360913,-0.335820622054843,0.2422764007114101,3.2169230769230777,4.172543138101299,-0.9130751914463229
SI206_shuffled,10,51,2.765177777777778,0.5252777264756361,3.3379077168868534,0.541335430999891,-0.5179763868490159,0.6280493504180926,3.1300000000000003,4.130362352432673,-0.8745916413813033
SI206_shuffled,11,52,2.5460296296296296,0.5484977435733674,3.279924031982078,0.7711293777738814,-0.43787783485610215,0.46592725598617823,3.101282051282051,4.0458932433706325,-0.7987019578095651
SI206_shuffled,12,53,2.6793259259259257,0.4071252466681756,3.3146109300143154,0.45183416318899794,-0.5838837126283691,0.8897543786550836,3.107179487179488,4.089808053506903,-0.8379606993209074
SI206_shuffled,13,54,2.6130444444444443,0.5088384013987122,3.360321844347722,0.41961445111520285,-0.2879510015369562,0.11506607145886101,3.114871794871794,4.134378073094193,-0.8782385348938018
SI206_shuffled,14,55,2.6603555555555554,0.8658221788117693,3.2582829659373567,1.041980694736447,-0.4772449894869806,0.2615830196634192,3.0925641025641024,4.071034329604764,-0.8211255960121371
SI206_shuffled,15,56,2.6269925925925928,0.36167252799103966,3.344028281585311,0.3777045518666655,-0.5608660242217013,0.583196696144563,3.0458974358974356,4.071007246370362,-0.8211013654096229
SI206_shuffled,16,57,2.847118518518518,0.7625224490252662,3.4971425831557896,0.8952251665125743,-1.0101294236849552,0.7511635351109612,3.097692307692308,4.035873855533368,-0.7898042551654383
SI206_shuffled,17,58,2.931725925925926,0.7739420768548989,3.580377189426779,0.6654687357213112,-0.5730641958054881,0.37175096640833954,3.116666666666667,4.131742146164638,-0.8758443071810433
SI206_shuffled,18,59,2.6835407407407406,0.27360744922034075,3.3778156310318534,0.34934779768096,-0.515604999650632,0.7505726905220614,3.1197435897435892,4.112306213447923,-0.858237675191446
SI206_shuffled,19,60,2.603496296296296,0.7183026535607974,3.207922476656536,0.6853227056812673,-0.13583212624247692,0.14522791826374662,3.13051282051282,4.068034553467451,-0.8184427611616818
SI206_shuffled,20,61,2.665118518518519,0.8635730141897461,3.2660194003516105,0.8835385743301635,-0.5706897994407398,0.4874449237734301,3.2053846153846157,4.183963993733061,-0.9235622525646581
SI206_shuffled,21,62,2.603488888888889,0.93623819803338,3.23013963789984,0.9054927414692383,-0.4405026289591897,0.3006990746781174,3.108205128205128,4.054474788670638,-0.8063403265424072
