worm_id,cam_id,well_id,recording_id,timestamp,experiment_id,stage_2_frames,stage_3_frames,stage_4_frames,stage_5_frames,roam_mean,roam_std_over_mean,roam_early_mean,roam_mid_mean,roam_late_mean,roam_slope,speed_1s_rows,speed_1s_stage2_rows,speed_1s_stage2_col1_mean,speed_1s_stage2_col1_std_over_mean,speed_1s_stage2_col2_mean,speed_1s_stage2_col2_std_over_mean,speed_1s_stage3_rows,speed_1s_stage3_col1_mean,speed_1s_stage3_col1_std_over_mean,speed_1s_stage3_col2_mean,speed_1s_stage3_col2_std_over_mean,speed_1s_stage4_rows,speed_1s_stage4_col1_mean,speed_1s_stage4_col1_std_over_mean,speed_1s_stage4_col2_mean,speed_1s_stage4_col2_std_over_mean,speed_1s_stage5_rows,speed_1s_stage5_col1_mean,speed_1s_stage5_col1_std_over_mean,speed_1s_stage5_col2_mean,speed_1s_stage5_col2_std_over_mean,speed_10s_avg_rows,speed_10s_avg_stage2_rows,speed_10s_avg_stage2_col1_mean,speed_10s_avg_stage2_col1_std_over_mean,speed_10s_avg_stage2_col2_mean,speed_10s_avg_stage2_col2_std_over_mean,speed_10s_avg_stage3_rows,speed_10s_avg_stage3_col1_mean,speed_10s_avg_stage3_col1_std_over_mean,speed_10s_avg_stage3_col2_mean,speed_10s_avg_stage3_col2_std_over_mean,speed_10s_avg_stage4_rows,speed_10s_avg_stage4_col1_mean,speed_10s_avg_stage4_col1_std_over_mean,speed_10s_avg_stage4_col2_mean,speed_10s_avg_stage4_col2_std_over_mean,speed_10s_avg_stage5_rows,speed_10s_avg_stage5_col1_mean,speed_10s_avg_stage5_col1_std_over_mean,speed_10s_avg_stage5_col2_mean,speed_10s_avg_stage5_col2_std_over_mean
cam034_w2,34,2,CAM034_2025-05-08-121710,2025-05-08-121710,SI206_2025-05-08,-0.45611520474015227,-0.8757506581861259,0.3112663518825597,0.122681749008392,1.4337559349786755,-0.9124788174241201,1.7054002446340124,0.5177449092303499,0.8219933756806543,-1.0035476337151565,-0.35903840120038294,-0.8757506581861259,0.6014976485422137,-0.02846097618122009,-0.9647372906705121,0.8786253747394127,0.3112663518825597,-0.1342323731280507,-0.13990764043102236,-0.9939321665609065,0.9967002108324154,0.122681749008392,0.208231416771842,0.13239654746804028,-0.9600130341250016,0.9823741471484141,0.12909944487358085,1.59927128623644,3.0898992021644607,-0.4423064596347833,0.3847181940849346,-0.35903840120038294,-0.8757506581861259,0.6015653446445008,0.8782590139907597,-0.9649377081597632,0.665631803102444,0.3112663518825597,-0.134320692924643,0.08659264344675588,-0.9937555751839239,0.5095702269666291,0.122681749008392,0.20824212606561399,0.08333328530092324,-0.9599234459905504,0.3561668580784063,0.12909944487358085,1.5988545351611179,2.042104165565345,-0.442437295082405,0.3081973290421715
cam034_w5,34,5,CAM034_2025-05-08-121710,2025-05-08-121710,SI206_2025-05-08,-0.3364462693029511,0.5811799822507913,0.8109307588519333,0.122681749008392,1.0970802087872586,-0.7025676843451661,1.1182485559804105,1.2782492027176615,0.11558340859047181,-0.622005297607398,0.08174004854946959,0.5811799822507913,0.9330425059059354,-0.14978889838077886,-1.1711280948639478,1.2212240589993082,0.8109307588519333,-0.11722937099207746,-0.22861223050661034,-0.9998578053492785,0.9438574684511573,0.122681749008392,0.3366469612897438,0.2798833528413531,-0.7690754439296212,0.74376044397978,0.12909944487358085,-0.37940276824628016,-0.06481433434353355,-0.2906488477231058,0.04222583251952366,0.08174004854946959,0.5811799822507913,0.9330666647854241,0.5982658124964833,-1.1710504999760754,1.7878430981573998,0.8109307588519333,-0.11725085524799905,-0.5252672513089166,-0.9999860889383878,0.6317090284083297,0.122681749008392,0.33666259261088377,0.3299191431007738,-0.7690101391582049,0.5498515690897012,0.12909944487358085,-0.3792625147131272,-0.5766890611117934,-0.2906831839817886,-0.12698410621098627
cam035_w1,35,1,CAM035_2025-05-08-121725,2025-05-08-121725,SI206_2025-05-08,-0.2766118015843505,0.09553643543848556,1.0607629623366202,0.122681749008392,0.5211613937792997,-0.27810462404923325,0.15558150658879974,0.6462413241438084,0.5888863203781428,0.6679864476222864,0.08174004854946959,0.09553643543848556,0.8384104593604161,-0.14468532992943242,-0.6856274558515426,0.8117580551924233,1.0607629623366202,-0.26980900873124186,-0.061248414732004104,-0.4004642676973741,0.5277887821572235,0.122681749008392,-0.6796066847906862,-0.3824000506481758,-0.8633223983391697,0.8175902069204808,0.12909944487358085,-0.33856294767493134,-0.43592617297429737,-0.8578696515887351,0.8859693507878226,0.08174004854946959,0.09553643543848556,0.8386074042009728,0.12411868353128562,-0.6859179475094175,0.6828983513556258,1.0607629623366202,-0.27001883120708114,0.24351253159669745,-0.40003618537829744,0.4397626341930304,0.122681749008392,-0.6795883296608893,-0.5319857998222248,-0.8633792384009203,1.2489106148245475,0.12909944487358085,-0.33817041797585484,-0.6535244260197074,-0.8585045819247668,0.7426482861457055
cam035_w5,35,5,CAM035_2025-05-08-121725,2025-05-08-121725,SI206_2025-05-08,0.20206394016445411,0.3383582088446384,1.5604273693059938,1.6193990869107808,1.6839421876576952,-1.3587314911276638,0.5709822492081587,2.495858903086776,1.4312082390250367,0.6537934021556326,0.7869855681492337,0.3383582088446384,0.5588292185553535,-0.15492338665671307,-0.8766869524273729,1.0888160267713562,1.5604273693059938,0.33411877814063223,0.046428955157776425,-0.7161756227888867,0.8624030801247705,1.6193990869107808,0.44421707165866964,0.05978419444327049,-1.1713768303136214,1.2585528367365986,0.12909944487358085,0.38751972631691034,0.18148054691541995,-0.7651085376367616,0.8173618218850993,0.7869855681492337,0.3383582088446384,0.5588001588077741,0.17565505039455115,-0.8770417750707491,0.9059301061657367,1.5604273693059938,0.33415275631761815,0.7183419395706033,-0.7160043961102895,0.9063225026884278,1.6193990869107808,0.44423218404890036,0.48235109048987396,-1.171432624631472,1.9274641238801171,0.12909944487358085,0.384772757365782,0.8834096394933928,-0.7650376556492532,1.1822341875221392
cam036_w2,36,2,CAM036_2025-05-08-114558,2025-05-08-114558,SI206_2025-05-08,-0.2766118015843505,-0.632928884779973,0.3112663518825597,0.42202521658886977,1.10030882264775,-0.8284191500961459,1.3257993002616426,1.3960688149547325,-0.29655400317929803,-1.3714182892024038,-0.13864917632545667,-0.632928884779973,0.5521979874012307,-0.13244210147417174,-1.2405832412697364,1.4738127219655504,0.3112663518825597,-0.27019685422332895,0.057629408484871754,-0.933397554621515,1.0251011538038293,0.42202521658886977,0.30455914247500754,0.24039697462361878,-1.047832354941689,1.137072025445144,0.12909944487358085,-1.539766592918438,-0.1466870636751023,-0.15824603974005472,0.17592905996235775,-0.13864917632545667,-0.632928884779973,0.5522289834166856,0.46560861429278844,-1.2404476086018479,1.4214670572470653,0.3112663518825597,-0.27020946979850874,0.6484988297920696,-0.9333913230620006,1.0863935575632644,0.42202521658886977,0.3045396066411962,0.9138994037117727,-1.0479541969650585,2.049672743260575,0.12909944487358085,-1.5393260395268542,-0.4021918035684827,-0.1584773251889905,-0.6508905297512003
cam036_w3,36,3,CAM036_2025-05-08-114558,2025-05-08-114558,SI206_2025-05-08,-0.09710839842854878,0.09553643543848556,-2.6867200899336825,1.0207121517498252,1.771838370631214,-1.134613225069359,1.993619392520311,1.0461092719166283,0.8216817399410077,-1.3980599931043833,-0.3149605562253977,0.09553643543848556,0.6020445880027876,-0.2995295140629179,-1.3950371827718062,1.5064320570705312,-2.6867200899336825,0.018028402262517663,0.19284234375960516,-0.5014226452091809,0.5603843956673619,1.0207121517498252,-0.08144180908276485,0.39925096828642287,-0.8063776610946835,0.9418254521016378,0.12909944487358085,0.14137290911345238,-0.1398142903616176,-0.7106017918062046,0.8128699252132342,-0.3149605562253977,0.09553643543848556,0.6020341110531934,-0.30561704832423425,-1.3950452770547672,1.8360643916824448,-2.6867200899336825,0.018068368991177704,1.1993389578331988,-0.5012840138586737,0.8638685186157855,1.0207121517498252,-0.08145281498515519,0.4793973758667133,-0.8064332134083861,1.3926031716271001,0.12909944487358085,0.14140002555907266,-0.1686027547777557,-0.71052731975394,0.22120681603387146
cam036_w6,36,6,CAM036_2025-05-08-114558,2025-05-08-114558,SI206_2025-05-08,-0.635618607895954,-0.39010711137382015,0.3112663518825597,-0.17666171857208576,0.03460872023115027,-0.8788184365785291,-0.506787842707641,0.5540179650277228,0.36131110737312233,0.9506638361909975,-0.44719409115035347,-0.39010711137382015,-1.0549171890256197,-0.07073048866588828,-0.08493528060789866,0.29154231330975056,0.3112663518825597,0.23308526572835211,0.0899183347583683,-0.3974682358866263,0.6883776087850936,-0.17666171857208576,-0.8704121488797838,1.326491514358538,-0.16327699967453602,0.3049352213173592,0.12909944487358085,0.7439992060324188,-0.06339405831933966,-0.6626271156366029,0.7840501901444471,-0.44719409115035347,-0.39010711137382015,-1.0548156654761607,0.07109295050908014,-0.08485593133194154,-0.22267948173621674,0.3112663518825597,0.23285909044130346,0.71402804916585,-0.3971654963007837,0.5589902990728971,-0.17666171857208576,-0.8702725330114025,0.9441976901353252,-0.1634433029068651,-0.4572846877829395,0.12909944487358085,0.7441478942825347,0.4696844982300602,-0.6627935929783572,0.6031519399152132
cam037_w1,37,1,CAM037_2025-05-08-121357,2025-05-08-121357,SI206_2025-05-08,-0.5757841401773535,1.066823529063097,-0.9378946655408744,0.42202521658886977,0.34540557629298846,-0.5130218505339778,0.5668626525524794,0.18814334879597192,-0.09562885830370221,-0.395134269438161,-0.2708827112504124,1.066823529063097,0.06771513071889777,-0.03312579669849667,-0.6684611518533923,0.8793814165926535,-0.9378946655408744,-0.4598041801854582,-0.10869025832064469,-0.7644603409628759,0.8119466478636717,0.42202521658886977,-0.773504638284397,-0.5404997912913297,-0.49831191831500277,0.6401183098449076,0.12909944487358085,0.5516711956436966,-0.13154353924285114,-0.5730676875917041,0.8262828898232364,-0.2708827112504124,1.066823529063097,0.06773858417343973,0.6970085148995292,-0.6684878960299251,0.7788914352276465,-0.9378946655408744,-0.45980619420598634,0.01106113361947321,-0.7645288263208676,0.33823094814490146,0.42202521658886977,-0.7734795468575756,-1.1826899883302244,-0.4982927961560104,-0.24299197630821212,0.12909944487358085,0.5509341121134224,-0.576902393354447,-0.5728141291301612,0.2377047001948912
cam037_w2,37,2,CAM037_2025-05-08-121357,2025-05-08-121357,SI206_2025-05-08,-0.5757841401773535,-1.1185724315922787,0.8109307588519333,-0.17666171857208576,0.42291852116403,-0.5372335844407898,0.6704538070060891,-0.36587320158722014,0.456940328971391,0.08944946661966637,-0.44719409115035347,-1.1185724315922787,0.4176382648822807,-0.10275513114723916,-1.230109927348113,1.3385287566725037,0.8109307588519333,-0.9724995918570211,0.06483130448168391,-0.43180921669901834,0.43946981910749616,-0.17666171857208576,-0.6329855068594822,0.6136450728202857,-0.3689077995144629,0.45719971685617117,0.12909944487358085,1.2312390026329496,-0.0830228201540487,-0.2833930357418539,0.4900970564855359,-0.44719409115035347,-1.1185724315922787,0.41750298812001113,0.5009596359688328,-1.229780323404259,1.1301875948470341,0.8109307588519333,-0.9725042806794997,0.214062897796358,-0.43178511557190763,0.06685441487203087,-0.17666171857208576,-0.632777622925569,0.29718186641332117,-0.36910580645627133,-0.3135930872620067,0.12909944487358085,1.2308034974410118,0.7002426729585803,-0.2829912122471079,-0.14601980165057732
cam037_w3,37,3,CAM037_2025-05-08-121357,2025-05-08-121357,SI206_2025-05-08,-0.5159496724587528,0.09553643543848556,0.3112663518825597,1.9187425544912586,0.5925963219139777,-0.2562287964956717,1.2786773481427343,-0.9048585934775071,0.4802726308625179,-0.7913491239534213,0.03766220357448434,0.09553643543848556,-0.15776878490507176,0.007485903357314614,-0.5395599218353377,0.642368715485369,0.3112663518825597,-1.3378094642649405,-0.15082417903673134,-0.4214045568691535,0.42140792876532696,1.9187425544912586,-0.5856716415696577,0.612231075887876,-0.27547734351170006,0.40378327651877727,0.12909944487358085,1.0320831149803786,-0.2934193802770657,-0.6883263771569581,0.7792250084039125,0.03766220357448434,0.09553643543848556,-0.15775095009892334,0.9467543068632758,-0.5395681452709851,0.7831766988057369,0.3112663518825597,-1.337759539754552,-0.6744707675394828,-0.42201452066633877,-0.2732563216017157,1.9187425544912586,-0.5856172894752267,0.2544693505310871,-0.2751465912626703,0.5153082149874737,0.12909944487358085,1.0319899446510012,-0.21071580701248926,-0.6880660947877008,0.04569530976179896
