worm_id,cam_id,well_id,recording_id,timestamp,experiment_id,stage_1_frames,stage_2_frames,stage_3_frames,stage_1_prop,stage_2_prop,stage_3_prop,stage_1_3_frames,death_day,early_ratio,early_roam_mean,early_roam_std,early_roam_median,early_roam_p10,early_roam_p90,early_roam_slope,early_speed_1s_rows,early_speed_1s_col1_mean,early_speed_1s_col1_std,early_speed_1s_col1_median,early_speed_1s_col1_p10,early_speed_1s_col1_p90,early_speed_1s_col2_mean,early_speed_1s_col2_std,early_speed_1s_col2_median,early_speed_1s_col2_p10,early_speed_1s_col2_p90,early_speed_1s_col3_mean,early_speed_1s_col3_std,early_speed_1s_col3_median,early_speed_1s_col3_p10,early_speed_1s_col3_p90,early_speed_10s_avg_rows,early_speed_10s_avg_col1_mean,early_speed_10s_avg_col1_std,early_speed_10s_avg_col1_median,early_speed_10s_avg_col1_p10,early_speed_10s_avg_col1_p90,early_speed_10s_avg_col2_mean,early_speed_10s_avg_col2_std,early_speed_10s_avg_col2_median,early_speed_10s_avg_col2_p10,early_speed_10s_avg_col2_p90,early_speed_10s_avg_col3_mean,early_speed_10s_avg_col3_std,early_speed_10s_avg_col3_median,early_speed_10s_avg_col3_p10,early_speed_10s_avg_col3_p90,early_speed_av2_rows,early_speed_av2_col1_mean,early_speed_av2_col1_std,early_speed_av2_col1_median,early_speed_av2_col1_p10,early_speed_av2_col1_p90,early_speed_av2_col2_mean,early_speed_av2_col2_std,early_speed_av2_col2_median,early_speed_av2_col2_p10,early_speed_av2_col2_p90,early_speed_av2_col3_mean,early_speed_av2_col3_std,early_speed_av2_col3_median,early_speed_av2_col3_p10,early_speed_av2_col3_p90,early_speed_av2_col4_mean,early_speed_av2_col4_std,early_speed_av2_col4_median,early_speed_av2_col4_p10,early_speed_av2_col4_p90,early_speed_av2_col5_mean,early_speed_av2_col5_std,early_speed_av2_col5_median,early_speed_av2_col5_p10,early_speed_av2_col5_p90,early_speed_av2_col6_mean,early_speed_av2_col6_std,early_speed_av2_col6_median,early_speed_av2_col6_p10,early_speed_av2_col6_p90
cam037_w1,037,1,CAM037_2025-05-08-121357,2025-05-08-121357,SI206_2025-05-08,86396,115560,90720,0.13266465613080358,0.17744719272276102,0.139304338212261,292676,22.61236111111111,0.4494195688225539,0.1182573823005269,0.19449553097257227,0.022556390977443608,0.0,0.4174129353233837,0.00013393384243116978,253837,0.9176502512735032,1.023254476443498,0.5564023206729026,0.14630763689889997,2.141141863679764,67.2371335466295,63.53600936436643,38.57552870295398,3.603226507931185,167.46218162597648,1.7321706449414387,0.7555768443602561,2.0,1.0,3.0,253837,0.9175950295010661,0.7736787787250101,0.6767010355519152,0.31925764812134155,1.756142052704508,67.23534806069301,32.132606770624335,67.60329200672648,21.514450772485926,110.41669065732842,1.732111551901417,0.7556732029520998,2.0,1.0,3.0,253621,0.9189887839441785,0.7733969198222449,0.6779375434601459,0.32011095062386574,1.7575216675592544,67.31733625246781,32.05738803013757,67.65177961139133,21.80261531662798,110.42813391280085,2.0140840072391484,0.9418148644946814,2.0,1.0,3.0,19.59439872881189,8.862411277453743,20.0,7.0,32.0,1.7321948892244727,0.7560361871950776,2.0,1.0,3.0,0.12270671592652029,0.32810025570402795,0.0,0.0,1.0
cam037_w2,037,2,CAM037_2025-05-08-121357,2025-05-08-121357,SI206_2025-05-08,86396,115560,81000,0.1335505691619932,0.17863215626140025,0.12520945532341138,282956,22.46236111111111,0.4373956594323873,0.12184127471893816,0.20239391270881843,0.025498597787754415,0.0,0.42668831168831184,0.0006053903925518114,245156,0.8947283388336326,1.0217091990774514,0.5274592999080374,0.13516771969514577,2.1241175272967943,65.1892379109378,62.81172783896927,35.74491600992918,3.579507515114037,166.42000237500002,1.7269248968004047,0.7713965229752299,2.0,1.0,3.0,245156,0.8946946506728806,0.7625443220770745,0.6562184286556787,0.2952865385176975,1.7507091772946635,65.18366650686988,30.51848657160775,65.04209407558915,23.510869988489972,106.31300365771372,1.726863711269559,0.7714938314833385,2.0,1.0,3.0,245117,0.8947164405275375,0.762565519916396,0.6561983268044851,0.29532090052651233,1.7509077738536751,65.19035330588576,30.51531667972541,65.05018872675764,23.520214345098953,106.3172548889006,1.9792017689511539,0.9322001579615697,2.0,1.0,3.0,19.006711080830787,8.434356071105828,19.0,7.0,30.0,1.7268447312915873,0.7713340659133247,2.0,1.0,3.0,0.11463097214799463,0.3185760699933382,0.0,0.0,1.0
cam037_w3,037,3,CAM037_2025-05-08-121357,2025-05-08-121357,SI206_2025-05-08,75596,116640,86400,0.11666121395811085,0.18000111111796988,0.13333415638368137,278636,22.499861111111112,0.43,0.14137609916588592,0.2342745601675618,0.0341055341055341,0.0,0.5579150579150579,-0.000559239747366602,246119,0.866300705711051,0.9698461149462886,0.515729704752224,0.13413715298871762,2.0796365808379322,67.41434782702052,63.57720830684441,38.47523133623244,3.7241639550613317,167.66576273392263,1.7011892621049167,0.7481221998424823,2.0,1.0,3.0,246119,0.8662336015130926,0.74201401414871,0.622145569177132,0.29823066397215764,1.7512502644138206,67.41233813791104,32.190165938029864,67.95310306923392,20.937357411731853,110.50239767340464,1.7011283159772306,0.7482200464108213,2.0,1.0,3.0,245850,0.8686164195022729,0.7413202143745649,0.6239797796889847,0.2999477894955888,1.7529151771122922,67.550328198108,32.048713559483076,68.02163489088889,21.55428488465949,110.51968363922393,1.9475615212527964,0.9167014354683168,2.0,1.0,3.0,19.660471832418143,8.858285806888142,20.0,7.0,32.0,1.7023062843197072,0.7499234381280913,2.0,1.0,3.0,0.12842383567215782,0.3345611365705951,0.0,0.0,1.0
cam037_w5,037,5,CAM037_2025-05-08-121357,2025-05-08-121357,SI206_2025-05-08,97196,124200,83160,0.14586197167880233,0.18638685627502416,0.12479815594066836,304556,23.13736111111111,0.45705024311183146,0.091596495626203,0.17050784711073505,0.010876132930513595,0.0,0.3528880866425993,0.00012184673402363612,260121,0.8292953408815088,1.0128677003254898,0.4559215770436084,0.11932714428012725,2.018128905320391,68.73213047483694,63.55628775192168,40.97617181505711,3.9974980540441285,167.5633813534407,1.7254316260509532,0.7777775405651511,2.0,1.0,3.0,260121,0.829254401443017,0.7850779639416172,0.5647957899660526,0.26313951319334883,1.7362306508747336,68.72802461231254,31.757109455115305,69.87905866317392,22.768488529851993,110.91422653938868,1.725373960579884,0.7778683882677245,2.0,1.0,3.0,260107,0.8293021908781327,0.7850738342379318,0.5648333690988114,0.26319016130504913,1.7362558255278608,68.73207470963906,31.753705608137683,69.88185125332781,22.78123285026141,110.91521970135777,1.8895723682945864,0.9722219773997842,2.0,1.0,3.0,19.98557901171441,8.777796417865478,20.0,7.0,32.0,1.7254783608284283,0.7777829761934334,2.0,1.0,3.0,0.10985094595685621,0.3127038785004754,0.0,0.0,1.0
cam037_w6,037,6,CAM037_2025-05-08-121357,2025-05-08-121357,SI206_2025-05-08,86396,115560,84240,0.13467473921149278,0.18013580331589546,0.13131395008074623,286196,22.27486111111111,0.44612794612794615,0.14002780431459358,0.22369745194613008,0.02727272727272727,0.0,0.4925826630920466,-0.0016462898800321515,247641,0.9620988775983712,1.050766990974541,0.5683595387811219,0.14333803621380486,2.347083978108614,64.86886787896509,63.75683560346567,33.6094925803943,3.1069105640813457,167.19007436887523,1.7266163518964954,0.7649286025086163,2.0,1.0,3.0,247641,0.9620907909847629,0.80166682269955,0.6933215135318547,0.3093180432009436,1.9919679314579757,64.86418684564212,33.7684870909698,65.42961036210559,12.18851506568913,110.18566377432018,1.7265557803433196,0.7650257246537805,2.0,1.0,3.0,240280,0.9576370436525633,0.803692823631875,0.6855288631127556,0.3082795860285649,1.9903448109930808,65.12236672251105,33.947821856974485,65.82801705866893,11.963473985855272,110.59452201646674,2.0411020476111204,0.9819964091763411,2.0,1.0,3.0,18.98650740802397,9.38397520147465,19.0,4.0,32.0,1.6889628766439155,0.7442592274803255,2.0,1.0,3.0,0.16525303812219078,0.3714087660699146,0.0,0.0,1.0
cam228_w1,228,1,CAM228_2025-05-08-141050,2025-05-08-141050,SI206_2025-05-08,53996,133920,83160,0.08546429543713477,0.21196715395475754,0.13162476495577685,271076,21.937361111111112,0.42905982905982903,0.06783348571283307,0.1494131535567893,0.0,0.0,0.22849968612680477,-0.00046104257272401074,247898,1.2378734387109285,1.3510846600701114,0.8830475780417413,0.0,2.6961149755510805,86.57016097977582,64.23464987713692,88.5738970329204,0.0,170.26361749227775,1.584167681869156,0.7011755374918912,1.0,1.0,3.0,247898,1.2378310979775426,0.8986381803937885,1.0388951009560323,0.3663701576765814,2.26823514432996,86.56183679331417,39.65468482893282,98.53473922606625,16.808550823991627,127.71617219126234,1.5841071731115217,0.701269088149996,1.0,1.0,3.0,230751,1.29955485759268,0.8449266680683649,1.0741904714443378,0.6451754141169768,2.269336374405301,92.46970691747921,33.954632070263976,101.62421911319373,37.999739378708256,128.34518518416937,2.447248332618277,0.9659841863794671,2.0,2.0,4.0,26.54062170911502,9.387978954752073,29.0,11.0,36.0,1.6036810241342399,0.6946717215589626,1.0,1.0,3.0,0.06905278850362512,0.25354388358526564,0.0,0.0,0.0
cam228_w2,228,2,CAM228_2025-05-08-141050,2025-05-08-141050,SI206_2025-05-08,64796,119880,78840,0.10525734410230086,0.19473810746008746,0.12807100760888634,263516,21.374861111111112,0.4280701754385965,0.04957007330598488,0.1092263434990249,0.0,0.0,0.14101738570508693,-0.0006010106866760488,235768,1.1494630533967858,0.9652201696128393,0.9114952505591837,0.24194233090909245,2.3534246126436593,89.8718691982991,61.188604398889396,93.00308677236393,5.896243453151471,169.37942766158474,1.648747921685725,0.7363768741807952,1.0,1.0,3.0,235768,1.149438941605002,0.5790195004252668,1.017797451949675,0.6677160073980842,1.8480073758679605,89.87009200729042,33.19447615572342,96.55032311999284,40.20416969816477,126.87338106266324,1.6486842998201623,0.7364761148552036,1.0,1.0,3.0,234315,1.1756536283633259,0.5779805753798767,1.0282502574131853,0.6857101561407747,1.8897942650557158,90.80362076210608,31.814900525031728,96.84689666217673,43.17329400635467,126.9324381163022,2.30267375114696,0.675478145358652,2.0,2.0,3.0,26.08233361073768,8.795177085260141,28.0,13.0,36.0,1.6692187866760557,0.7444053056717896,2.0,1.0,3.0,0.05781106629963938,0.23338583271685123,0.0,0.0,0.0
cam228_w3,228,3,CAM228_2025-05-08-141050,2025-05-08-141050,SI206_2025-05-08,32396,146880,82080,0.05216780784417291,0.236523262629711,0.13217476441072085,261356,21.562361111111112,0.42086956521739133,0.04587073690960166,0.1066465850069952,0.0,0.0,0.17873696407879494,-0.0003846259725302528,247711,0.9444073080475891,0.883099189187687,0.7699387074455573,0.0,1.9746516251821147,90.24747983199865,64.55070868656367,98.05434842957276,0.0,170.80672465372126,1.4828207063876857,0.6334002872937147,1.0,1.0,2.0,247711,0.9443443441128526,0.5704895133668287,0.8967348027873627,0.18116613103948542,1.49672066612201,90.23907587081132,40.597221454870244,101.66214046009011,14.40550823390054,131.7096862495168,1.4827601519512659,0.6334942372152051,1.0,1.0,2.0,240361,1.064327583932976,0.5926010343262044,0.9448540647027305,0.6071407441482051,1.6681665759147042,95.94252227287954,33.52334286035931,103.21570276760148,45.445159601831776,132.02600321820128,2.1872891192830783,0.6822138918486762,2.0,2.0,3.0,27.500463885572117,9.267828528751426,30.0,14.0,37.0,1.581375514330528,0.6953657012947697,1.0,1.0,3.0,0.048015277020814526,0.2137985271077164,0.0,0.0,0.0
cam228_w6,228,6,CAM228_2025-05-08-141050,2025-05-08-141050,SI206_2025-05-08,32396,149040,84240,0.05216780784417291,0.2400015459036773,0.13565304768468717,265676,21.562361111111112,0.42782608695652175,0.049078690882485024,0.11724345938223985,0.0,0.0,0.14995547640249332,-0.00018593260020261464,251806,1.0455752647948489,0.9639742578716045,0.8316507403501464,0.0,2.191564828858497,91.13930593125932,63.58337937244852,98.17666553877402,0.0,171.0385671858756,1.4817597674400134,0.6300060553123571,1.0,1.0,2.0,251806,1.0455348235495492,0.6086096448368861,0.9408270572466951,0.508919415652007,1.779793793198956,91.12992903806553,39.55684539902741,102.90434458886276,18.6601202066599,130.6675974084891,1.4817001977713,0.6300988750901686,1.0,1.0,2.0,243458,1.1564857569566278,0.5646300674580952,0.9936907941695303,0.6886295730544504,1.8911344038637399,97.9024078516368,30.691449487484835,104.77437073140175,53.10513067189629,131.00333578166254,2.295291179587444,0.6448458947427244,2.0,2.0,3.0,28.042454961430717,8.48639495303683,30.0,16.0,37.0,1.5898676568443018,0.696994690345453,1.0,1.0,3.0,0.04540824290021277,0.20819782510133972,0.0,0.0,0.0
cam229_w1,229,1,CAM229_2025-05-08-141115,2025-05-08-141115,SI206_2025-05-08,75596,126360,83160,0.11724745485113748,0.1959811153366545,0.12897902462326832,285116,22.38736111111111,0.44221105527638194,0.07721200106083026,0.1492838208590479,0.001484560570071259,0.0,0.2793321299638989,-0.00010642793990781257,251676,0.9924804803106326,0.9697152188597923,0.6708760953601908,0.21905351639260584,2.200667973804769,80.15060036075633,62.345586188487346,67.63573590337757,6.562522969961886,169.18845462934763,1.6654984980689458,0.7467983351980437,1.0,1.0,3.0,251676,0.9924231683184718,0.7138165697997602,0.7494316176744606,0.44661028493660426,1.8787111530165408,80.14559899699577,34.1213370902568,83.61841820067536,28.84977129489537,122.75776889486761,1.6654388976302865,0.7468913430652685,1.0,1.0,3.0,251539,0.9922056612108092,0.713794373582409,0.7491813038954915,0.4466148559869019,1.8784625163857158,80.1647280978707,34.11657072393344,83.64489933102213,28.876669156368695,122.762563520283,2.181761078798914,0.8062492794373233,2.0,1.0,3.0,23.144100914768686,9.430704723887114,24.0,9.0,35.0,1.6648909314261406,0.7464053646973889,1.0,1.0,3.0,0.09746003601827152,0.2965831711301043,0.0,0.0,0.0
