worm_id,stage_index,start_frame,end_frame,file_start,source_file
cam516_w1,1,5,75600,5,coordCAM516-w1CAM516_2025-05-08-122149-stages.mat
cam516_w1,2,75601,194400,5,coordCAM516-w1CAM516_2025-05-08-122149-stages.mat
cam516_w1,3,194401,279720,5,coordCAM516-w1CAM516_2025-05-08-122149-stages.mat
cam516_w1,4,279721,358560,5,coordCAM516-w1CAM516_2025-05-08-122149-stages.mat
cam516_w1,5,358561,456840,5,coordCAM516-w1CAM516_2025-05-08-122149-stages.mat
cam516_w1,6,456841,629640,5,coordCAM516-w1CAM516_2025-05-08-122149-stages.mat
cam516_w3,1,15,54000,15,coordCAM516-w3CAM516_2025-05-08-122149-stages.mat
cam516_w3,2,54001,173880,15,coordCAM516-w3CAM516_2025-05-08-122149-stages.mat
cam516_w3,3,173881,255960,15,coordCAM516-w3CAM516_2025-05-08-122149-stages.mat
cam516_w3,4,255961,338040,15,coordCAM516-w3CAM516_2025-05-08-122149-stages.mat
cam516_w3,5,338041,437400,15,coordCAM516-w3CAM516_2025-05-08-122149-stages.mat
cam516_w3,6,437401,610200,15,coordCAM516-w3CAM516_2025-05-08-122149-stages.mat
cam516_w4,1,5,86400,5,coordCAM516-w4CAM516_2025-05-08-122149-stages.mat
cam516_w4,2,86401,204120,5,coordCAM516-w4CAM516_2025-05-08-122149-stages.mat
cam516_w4,3,204121,282960,5,coordCAM516-w4CAM516_2025-05-08-122149-stages.mat
cam516_w4,4,282961,365040,5,coordCAM516-w4CAM516_2025-05-08-122149-stages.mat
cam516_w4,5,365041,463320,5,coordCAM516-w4CAM516_2025-05-08-122149-stages.mat
cam516_w4,6,463321,636120,5,coordCAM516-w4CAM516_2025-05-08-122149-stages.mat
cam516_w5,1,5,43200,5,coordCAM516-w5CAM516_2025-05-08-122149-stages.mat
cam516_w5,2,43201,163080,5,coordCAM516-w5CAM516_2025-05-08-122149-stages.mat
cam516_w5,3,163081,245160,5,coordCAM516-w5CAM516_2025-05-08-122149-stages.mat
cam516_w5,4,245161,326160,5,coordCAM516-w5CAM516_2025-05-08-122149-stages.mat
cam516_w5,5,326161,428760,5,coordCAM516-w5CAM516_2025-05-08-122149-stages.mat
cam516_w5,6,428761,601560,5,coordCAM516-w5CAM516_2025-05-08-122149-stages.mat
cam537_w1,1,5,86400,5,coordCAM537-w1CAM537_2025-05-08-120219-stages.mat
cam537_w1,2,86401,214920,5,coordCAM537-w1CAM537_2025-05-08-120219-stages.mat
cam537_w1,3,214921,304560,5,coordCAM537-w1CAM537_2025-05-08-120219-stages.mat
cam537_w1,4,304561,385560,5,coordCAM537-w1CAM537_2025-05-08-120219-stages.mat
cam537_w1,5,385561,494640,5,coordCAM537-w1CAM537_2025-05-08-120219-stages.mat
cam537_w1,6,494641,667440,5,coordCAM537-w1CAM537_2025-05-08-120219-stages.mat
cam537_w2,1,5,64800,5,coordCAM537-w2CAM537_2025-05-08-120219-stages.mat
cam537_w2,2,64801,189000,5,coordCAM537-w2CAM537_2025-05-08-120219-stages.mat
cam537_w2,3,189001,279720,5,coordCAM537-w2CAM537_2025-05-08-120219-stages.mat
cam537_w2,4,279721,370440,5,coordCAM537-w2CAM537_2025-05-08-120219-stages.mat
cam537_w2,5,370441,479520,5,coordCAM537-w2CAM537_2025-05-08-120219-stages.mat
cam537_w2,6,479521,652320,5,coordCAM537-w2CAM537_2025-05-08-120219-stages.mat
cam537_w3,1,5,75600,5,coordCAM537-w3CAM537_2025-05-08-120219-stages.mat
cam537_w3,2,75601,190080,5,coordCAM537-w3CAM537_2025-05-08-120219-stages.mat
cam537_w3,3,190081,280800,5,coordCAM537-w3CAM537_2025-05-08-120219-stages.mat
cam537_w3,4,280801,367200,5,coordCAM537-w3CAM537_2025-05-08-120219-stages.mat
cam537_w3,5,367201,474120,5,coordCAM537-w3CAM537_2025-05-08-120219-stages.mat
cam537_w3,6,474121,646920,5,coordCAM537-w3CAM537_2025-05-08-120219-stages.mat
cam537_w5,1,5,86400,5,coordCAM537-w5CAM537_2025-05-08-120219-stages.mat
cam537_w5,2,86401,205200,5,coordCAM537-w5CAM537_2025-05-08-120219-stages.mat
cam537_w5,3,205201,295920,5,coordCAM537-w5CAM537_2025-05-08-120219-stages.mat
cam537_w5,4,295921,383400,5,coordCAM537-w5CAM537_2025-05-08-120219-stages.mat
cam537_w5,5,383401,491400,5,coordCAM537-w5CAM537_2025-05-08-120219-stages.mat
cam537_w5,6,491401,664200,5,coordCAM537-w5CAM537_2025-05-08-120219-stages.mat
