feature,importance
stage_1_frames,0.49268219925406165
stage_2_frames,0.2516200829922796
early_roam_slope,0.07212682550561345
stage_3_frames,0.05268450342882371
early_roam_mean,0.042817638541797085
early_roam_std,0.040828661586853957
early_roam_p90,0.031519365393687805
early_roam_median,0.01572072329688273
early_roam_p10,0.0
