feature,importance
early_roam_slope,0.22210290962694212
stage_2_frames,0.19697709605235164
stage_2_3_frames,0.15539971619915766
early_roam_std,0.11256992916708837
early_roam_p90,0.09003302156309602
stage_3_frames,0.08696141615372614
early_roam_mean,0.08143739239221358
early_roam_median,0.054518518845424545
early_roam_p10,0.0
