worm_id,cam_id,well_id,recording_id,timestamp,experiment_id,stage_2_frames,stage_3_frames,stage_4_frames,stage_5_frames,roam_mean,roam_std_over_mean,roam_early_mean,roam_mid_mean,roam_late_mean,roam_slope,speed_1s_rows,speed_1s_stage2_rows,speed_1s_stage2_col1_mean,speed_1s_stage2_col1_std_over_mean,speed_1s_stage2_col2_mean,speed_1s_stage2_col2_std_over_mean,speed_1s_stage3_rows,speed_1s_stage3_col1_mean,speed_1s_stage3_col1_std_over_mean,speed_1s_stage3_col2_mean,speed_1s_stage3_col2_std_over_mean,speed_1s_stage4_rows,speed_1s_stage4_col1_mean,speed_1s_stage4_col1_std_over_mean,speed_1s_stage4_col2_mean,speed_1s_stage4_col2_std_over_mean,speed_1s_stage5_rows,speed_1s_stage5_col1_mean,speed_1s_stage5_col1_std_over_mean,speed_1s_stage5_col2_mean,speed_1s_stage5_col2_std_over_mean,speed_10s_avg_rows,speed_10s_avg_stage2_rows,speed_10s_avg_stage2_col1_mean,speed_10s_avg_stage2_col1_std_over_mean,speed_10s_avg_stage2_col2_mean,speed_10s_avg_stage2_col2_std_over_mean,speed_10s_avg_stage3_rows,speed_10s_avg_stage3_col1_mean,speed_10s_avg_stage3_col1_std_over_mean,speed_10s_avg_stage3_col2_mean,speed_10s_avg_stage3_col2_std_over_mean,speed_10s_avg_stage4_rows,speed_10s_avg_stage4_col1_mean,speed_10s_avg_stage4_col1_std_over_mean,speed_10s_avg_stage4_col2_mean,speed_10s_avg_stage4_col2_std_over_mean,speed_10s_avg_stage5_rows,speed_10s_avg_stage5_col1_mean,speed_10s_avg_stage5_col1_std_over_mean,speed_10s_avg_stage5_col2_mean,speed_10s_avg_stage5_col2_std_over_mean,days_alive
cam228_w1,228,1,CAM228_2025-05-08-141050,2025-05-08-141050,SI206_2025-05-08,133920,83160,85320,102600,0.0613521114472892,2.0331429982364506,0.0856366776125694,0.0473635017030736,0.0510561550262246,-6.360263590330239e-05,577770,83154,1.4515235296852256,0.7928570449705843,84.6959190316671,0.717163426081997,85314,1.1902093849507305,1.489707384852639,67.37853964314232,0.9992958425355378,102594,1.6421434619188349,0.9959478920530062,76.46321148108055,0.799943322411424,172794,2.25909192567931,1.1171286129348483,70.03198298604605,0.8716144976700894,577770,83154,1.4515583149209637,0.4779709148666682,84.69619639274295,0.3859092160030959,85314,1.1901987764221698,1.0038286767955351,67.37703987176306,0.7200627767774027,102594,1.6421703114134438,0.6535450918649409,76.46391741964496,0.4277740846666099,172779,2.259105084787548,0.7716780732434338,70.03443455793008,0.4149560977620093,6.0
cam228_w2,228,2,CAM228_2025-05-08-141050,2025-05-08-141050,SI206_2025-05-08,119880,78840,76680,102600,0.0428485096485756,2.1970766611337864,0.0638310308215338,0.0253705934624515,0.0393439046617417,-0.0001007626331093,550770,78834,1.2395264575534704,0.7463381924964412,87.2913671328076,0.6818651421927783,76674,1.3984444731748158,0.8454962031579847,89.3378389757628,0.6819299478088224,102594,1.4731293357290842,0.9461627596853354,82.09350967666818,0.7324395083154364,172794,1.7797993655363924,1.1443913602453557,79.44020972494852,0.7702260178532407,550770,78834,1.239513119730411,0.4394957456986882,87.29105507093139,0.3570009721049757,76674,1.398464365438117,0.4719686078431778,89.33715007307876,0.3290726904325448,102594,1.4731407468408326,0.5932831389770923,82.0893021934918,0.3553809905328749,172779,1.7798461830902434,0.7666809402831012,79.44069945598388,0.3717666727219844,8.0
cam228_w3,228,3,CAM228_2025-05-08-141050,2025-05-08-141050,SI206_2025-05-08,146880,82080,81000,105840,0.0470062204806457,2.0951315981444054,0.0578121724786087,0.0184603214371023,0.064746167526226,2.7551688621793825e-05,588570,82074,1.2137600699457194,0.8306852412788877,92.86306713752212,0.6310891247037257,80994,1.382521776877487,0.8861035363350317,89.24580448104139,0.6786953677149905,105834,1.504232579795635,1.0154973519448691,80.94724999825793,0.7437303586333184,172794,2.187726606502338,1.2085993729483595,71.0780259000165,0.8510447461339626,588570,82074,1.2137799005134378,0.5400019981188316,92.8650935520332,0.3147315463014467,80994,1.3825348790052745,0.4989308088051628,89.24790128631703,0.3156142646753708,105834,1.5042728849344145,0.5839684365363087,80.94401251840806,0.3804367258251611,172779,2.1877930833796,0.8121274639453354,71.07663316623918,0.4159748916383891,11.0
cam228_w6,228,6,CAM228_2025-05-08-141050,2025-05-08-141050,SI206_2025-05-08,149040,84240,82080,100440,0.0389612869928324,2.249541228001992,0.062635506163953,0.0261942811106343,0.0280540737039099,-8.165046171328008e-05,588570,84234,1.295076189103672,0.8054368820917628,89.0600823680554,0.6717768257073193,82074,1.44288196429559,0.8889423558769647,90.5921550175543,0.684736508765884,100434,1.4943587286700952,0.8699029586605194,80.23443149175868,0.7406906454513192,172794,2.0598763065462338,1.115283920647559,71.91487017447443,0.844118134378654,588570,84234,1.2951088171630911,0.5008233306644948,89.06014588284016,0.3593876842949716,82074,1.4428222648760745,0.4757443148447687,90.59064126421087,0.3196546344094143,100434,1.4943551203287215,0.4842095724779766,80.23594839475528,0.3525246530355395,172779,2.0599018231675346,0.6704552331156749,71.91424149714874,0.3850206018684299,9.0
cam229_w1,229,1,CAM229_2025-05-08-141115,2025-05-08-141115,SI206_2025-05-08,126360,83160,83160,103680,0.0954909820166311,1.622161907911578,0.0994761655676273,0.0806711450509577,0.1063256354313082,0.000124708551184,569130,83154,1.049335965120554,0.9415410400951026,75.96381316776737,0.8385662877678832,83154,1.2138323564857192,1.001116111494084,73.8792725776207,0.8613461040218712,103674,1.4898345231961847,1.0400237894658757,67.54633022521843,0.914643209918544,172794,2.6151540323156404,1.1720180705707526,54.04349011977667,1.108895879225108,569130,83154,1.0492999972166177,0.6881984038533944,75.96671733292405,0.4686070970187094,83154,1.2138629915121326,0.71648992652114,73.87558786397123,0.4671615738230453,103674,1.4898321585063254,0.7094330517051005,67.54632084828295,0.4698511743690595,172779,2.615233739493026,0.7653979424189897,54.04154435998396,0.5143288226070286,9.0
cam231_w1,231,1,CAM231_2025-05-08-115315,2025-05-08-115315,SI206_2025-05-08,113400,83160,79920,95040,0.0371880805447195,2.6754684034524328,0.0554404575071303,0.0259430492710202,0.0301807348560079,-0.000155315670494,544290,83154,1.125612690019318,0.7440389718825737,101.84888567392584,0.5693230417610994,79914,1.3831022791389842,0.8059797126178666,86.90909215130841,0.6851723409248441,95034,1.6686839348882945,0.8477782928623707,79.41702101661654,0.7514088062209905,172794,1.689931315360573,1.1114862475673628,67.2418485802138,0.9036391838029084,544290,83154,1.1256064758428532,0.4746942210442078,101.8498568066483,0.2651180455400033,79914,1.3830407712961554,0.4994804219673391,86.91289857939736,0.3350851480606019,95034,1.6687395543341688,0.5052869038407962,79.41728288779954,0.3664183638422267,172779,1.6899001595510317,0.7379598408473362,67.24115198965713,0.5237968531422409,6.0
cam231_w5,231,5,CAM231_2025-05-08-115315,2025-05-08-115315,SI206_2025-05-08,117720,77760,78840,104760,0.0565224798999667,2.1218504253445207,0.0815759816886577,0.0399107734177075,0.048080684593535,-2.564468805431829e-05,551850,77754,1.5602491687867042,0.7940886726055243,82.93769320919147,0.7390864906706316,78834,1.5597849921035645,0.8774992910908164,89.5759964539515,0.6774181877488022,104754,1.5669320563082652,0.9024881435975513,88.42531285100556,0.6876515163508563,172794,2.422205455123452,1.1893209565796692,71.85300810217127,0.8496377763281755,551850,77754,1.560252806134308,0.5650409920837228,82.93881716812443,0.4302454009269921,78834,1.5597707382246175,0.5991814905998085,89.57493665642306,0.3499395590299117,104754,1.5669378753169867,0.556912872940541,88.42468821700326,0.310869300018306,172779,2.4222921358298826,0.7477080585194052,71.85401897382282,0.4068787951181579,11.0
cam236_w1,236,1,CAM236_2025-05-08-115327,2025-05-08-115327,SI206_2025-05-08,130680,87480,87480,106920,0.0851871451121729,1.636029143595911,0.1194804812197096,0.0331523411758217,0.1029286129409874,2.1933823314346493e-05,585330,87474,0.9352493686815794,1.0878222324639593,64.14201816801365,1.0070512316571694,87474,0.927599298078985,4.296253733534757,68.12281243164414,0.9718816609576616,106914,1.2810394250998405,1.091381301057947,59.34570356823522,1.0817303144445838,172794,2.1672317804019423,1.207231471401342,47.496565113769776,1.2726636678741423,585330,87474,0.9352491533709808,0.7513360747767975,64.14246675361652,0.5155647704965732,87474,0.9276176268249032,1.5004378370174245,68.11831815904614,0.4349501705962875,106914,1.281029853266173,0.6752486158026244,59.351095711647176,0.4739864661981559,172779,2.16736806878706,0.8863895893889746,47.49247487775248,0.5673639906339542,8.0
cam236_w2,236,2,CAM236_2025-05-08-115327,2025-05-08-115327,SI206_2025-05-08,122040,91800,83160,100440,0.0867089675428563,1.5065111776547429,0.1095262525389814,0.0397878538575069,0.1108127962320806,1.6805004456364235e-05,570210,91794,0.785987000940603,1.1379061550137626,69.4116016609443,0.9341569479505064,83154,0.9121604654100944,1.0620312162282857,62.64686957748225,1.025416243792948,100434,1.2181909538589517,1.1797395713168728,60.43309152116956,1.0731673865170568,172794,2.024929967805153,1.22655567093858,41.51250062757561,1.4055405141569548,570210,91794,0.7859780368802656,0.7530526097171518,69.40897044344865,0.4645440600692769,83154,0.9121650995369568,0.6689756221144608,62.64717471269818,0.4918955248290397,100434,1.218190817373339,0.7318282066779315,60.434145098055176,0.4516711815628366,172779,2.02492379780488,0.8582304698690318,41.5115900547611,0.6543833698944752,11.0
cam236_w3,236,3,CAM236_2025-05-08-115327,2025-05-08-115327,SI206_2025-05-08,122040,87480,86400,99360,0.0790579267352973,1.8498175306971656,0.0838444181383325,0.0732993080069816,0.0800300540605777,-5.363474259023247e-05,568050,87474,0.8034053936656614,1.015342815871204,70.12764029459007,0.9183491337176986,86394,1.0996748471557058,1.1443998192468368,66.14652519844589,0.9916244089952944,99354,1.308889529740334,1.200618249942962,57.82014089121474,1.0923590381567805,172794,1.8095699702398684,1.26306938538248,55.86283067460432,1.1443232349470829,568050,87474,0.8034050369722485,0.5908995452544956,70.12556010317664,0.4319037429747333,86394,1.099679482736739,0.8213418815072542,66.14824213417792,0.4907135941118456,99354,1.3088886876399015,0.7306851233162623,57.820597983430886,0.515678418624971,172779,1.809571502608085,0.7950405779069977,55.86328840707904,0.4710800305859261,3.0
cam236_w6,236,6,CAM236_2025-05-08-115327,2025-05-08-115327,SI206_2025-05-08,113400,82080,82080,108000,0.0702970037819744,1.679438210721803,0.0906932167766052,0.0320905748417185,0.0881072197275994,4.495944371021372e-05,558330,82074,0.8693302097153491,1.1002370336488765,69.45392527586915,0.9230965074444032,82074,0.9260422207006196,1.060199355965325,64.75951057614542,0.9979299294000004,107994,1.3175581526660098,1.105686392745001,61.03598439960117,1.0614873711532606,172794,1.854034601279826,1.168875207707203,54.70187957056313,1.1591892506088952,558330,82074,0.8693318734687947,0.8102493804685823,69.45416451823552,0.4814817953847409,82074,0.9260407972361,0.6522066551416436,64.75943034578137,0.4642593821922624,107994,1.3175690472129742,0.7211510798627152,61.03433111798963,0.5055878656096294,172779,1.8540950804263476,0.7762842514709244,54.70354769723509,0.4762200481502722,8.0
cam241_w1,241,1,CAM241_2025-05-08-115304,2025-05-08-115304,SI206_2025-05-08,154440,89640,82080,103680,0.0364830231515237,2.348535787187889,0.0601354639504988,0.0144585941396719,0.0348550113644004,-3.3576031328159574e-05,602610,89634,1.3390376120722365,0.8908468123220133,88.44827373527337,0.7025622827441137,82074,1.1774915097401013,0.7911482446435602,92.45136684974962,0.6478001009773953,103674,1.515044349416866,0.8882541583800472,82.5520953245558,0.7383667587152285,172794,2.2671158407623277,0.9646689893830938,68.00779918868452,0.8910908707287418,602610,89634,1.3390449025060067,0.6626236851628806,88.44722879035301,0.3876640755573098,82074,1.1774755416379543,0.4268818506934062,92.4525025249643,0.2866532008237484,103674,1.515045859854572,0.5636723537245042,82.55048696890975,0.3593931045638325,172779,2.267144267305787,0.5969739176182512,68.00626300112792,0.4018928444891317,6.0
cam241_w2,241,2,CAM241_2025-05-08-115304,2025-05-08-115304,SI206_2025-05-08,151200,90720,82080,101520,0.0563230835053184,2.2069967605727405,0.0782522552934211,0.0403781813934691,0.0503388138290651,-5.7616246203223904e-05,598290,90714,1.348660119097446,0.9190347512392796,86.80237248390453,0.7201169322716668,82074,1.305339082153472,0.869857141279528,87.85484062540418,0.6927724718276679,101514,1.7593169222222698,0.8910683575502016,75.07318253679361,0.8111601585742265,172794,2.081776895553792,1.104442298820809,74.44366558897495,0.8203400477918906,598290,90714,1.3486416083175707,0.7070442734060748,86.79996981050057,0.4342213058722934,82074,1.3053513844246918,0.5577011391922356,87.86107565032006,0.3507554889477464,101514,1.7592528799127274,0.6098252585442294,75.07342191451477,0.4287685044350903,172779,2.0818428710484285,0.6808306619486018,74.44055293173504,0.3763968108787259,13.0
cam241_w3,241,3,CAM241_2025-05-08-115304,2025-05-08-115304,SI206_2025-05-08,141480,88560,79920,103680,0.039212525523624,2.232894271676728,0.0596187887980091,0.0081750473899838,0.049843740382879,-1.0601496158222411e-05,586410,88554,1.2108594924243727,3.221755206704262,89.62023587257234,0.6883283077719483,79914,1.2591603577978854,0.7837897133730135,90.27829269388482,0.6519297351051059,103674,1.6550260675776505,0.8983147262842566,79.69944547586849,0.7568754713716668,172794,2.1236395023702923,1.1868483734578346,71.69633211960472,0.8461385774925416,586410,88554,1.210859906351227,0.8390469070537773,89.61977332880814,0.4081075016979995,79914,1.2592144841967208,0.4032506798959982,90.27366991318203,0.302005010867002,103674,1.6549998553860026,0.5436655039678225,79.70082877490108,0.3748028775251377,172779,2.1237384079744364,0.779780979762711,71.6942527920839,0.4023561573518975,3.0
cam241_w4,241,4,CAM241_2025-05-08-115304,2025-05-08-115304,SI206_2025-05-08,193320,85320,79920,109080,0.0346745199605635,1.9380873520800188,0.037702985763823,0.0191242743330643,0.0471962997848031,2.435155875334536e-05,640410,85314,1.2776737538173706,0.7372092013129323,89.95471439542226,0.6599958336410947,79914,1.217685450812171,0.7695412137714078,91.52294977694056,0.6450759997843218,109074,1.6073350070552777,0.8651341529069266,79.7605245964659,0.7639641398912317,172794,2.3763401417891505,0.9909796875435284,67.23150932292722,0.8972848809207855,640410,85314,1.2776710845970394,0.4123149021352172,89.95486299622563,0.3226830102799827,79914,1.2176911513054536,0.4027166084052253,91.52426574093457,0.2811348983405841,109074,1.6073481156998013,0.5078735993842891,79.7591854259153,0.3722193360595182,172779,2.376427729308671,0.6209780728607698,67.23082714199228,0.3917640052935021,7.0
cam241_w6,241,6,CAM241_2025-05-08-115304,2025-05-08-115304,SI206_2025-05-08,142560,95040,75600,108000,0.0870783241793918,1.6795837776225606,0.1539130986039636,0.0383127409092453,0.0690091330249663,-0.0003255733101825,593970,95034,1.4848181540151928,4.609271503466796,86.02314398614361,0.7247404602631727,75594,1.4607745249248258,0.7811829588480256,81.38276571588366,0.7418724209716958,107994,1.8097706533441589,0.9304124412809722,77.68379415099055,0.7949725264180494,172794,2.5946817104651245,1.0299598181512764,66.88924253790081,0.9088088951885448,593970,95034,1.484822105466693,1.2738092665066072,86.02333323484059,0.4048739080085942,75594,1.4607484248573366,0.4441782875918034,81.38835279228242,0.3709673338934605,107994,1.8097720050362065,0.598839667626717,77.67992868248282,0.4098140870608125,172779,2.5947329003695065,0.6754961865405624,66.89256137845884,0.4108534407796484,6.0
cam245_w1,245,1,CAM245_2025-05-08-141101,2025-05-08-141101,SI206_2025-05-08,99360,100440,95040,102600,0.0186831673886758,2.660132432067335,0.0125021694585667,0.0111910551225801,0.0323562775848807,8.716958237057333e-05,476119,100434,0.7183004266534276,0.9370080765626124,79.51517473403337,0.8089565377812072,95034,0.7025824119562345,1.0567087814866696,78.53397796700186,0.8276700705031964,102594,0.9143932133656366,1.0814259773705093,69.23370153056604,0.912756140373245,78703,1.1987416045656611,1.6307160009013777,69.56040538135557,0.9145792802777732,476119,100434,0.7182820468332503,0.4803359622015775,79.51355790815855,0.37459496000469,95034,0.7025782946864512,0.6401630493632853,78.53462435918078,0.3857063436261763,102594,0.914346075277918,0.6414981560056987,69.23893951770752,0.4032876534489061,78688,1.198152620109708,0.986642291028125,69.54707719955775,0.4404770092946173,9.0
cam245_w4,245,4,CAM245_2025-05-08-141101,2025-05-08-141101,SI206_2025-05-08,114480,82080,84240,93960,0.084647593593919,1.889228562895344,0.1348453019357571,0.0390984055439174,0.0799990733020827,-0.0001094889689562,547530,82074,1.081034552910879,1.0996380310262452,64.47356682284246,1.005304988356215,84234,1.0290927067514928,1.082162688713184,69.75151969654232,0.9390907585037044,93954,1.2227318303999246,1.0527445219376843,62.7096442291515,1.0169881260984486,172794,2.2888400009389755,1.2115184341190297,52.38471459960624,1.1812422226632746,547530,82074,1.0810194627961394,0.846704650708378,64.47395479165428,0.5689539592022502,84234,1.029104267284579,0.7131527465039765,69.75004830684915,0.4529259239404843,93954,1.2227484192432705,0.6023430702059106,62.70976287175412,0.4268344655693761,172779,2.28888006930852,0.8104581578403818,52.38510204453136,0.5018172867860379,8.0
